LogIncome,LogExpenditure,KidsCount,Race,UrbanRural
10.09988612,10.29342078,0.517030377,1.976812039,1.209831134
11.52030229,9.26905749,0.291449594,2.067384398,0.890679677
10.11966731,8.099898557,-0.23034811,2.534343984,1.145925495
12.24063661,9.113715345,-0.383729467,2.864393913,0.820815822
11.98473218,9.055868199,0.132810164,0.61066806,1.2652943
11.13281041,7.99823694,-0.432332731,2.473572643,1.439729415
10.82758246,7.643319212,-1.458905644,1.820568026,0.968609569
11.16104086,9.727612626,0.67599755,1.122306272,1.518283582
12.49300867,8.798834288,0.844488114,0.560516665,1.591127022
10.72508149,7.974137771,0.717300172,1.392034679,0.633455082
12.56389379,8.375287815,-1.279451977,1.585450247,1.559936033
11.66885208,8.691868205,0.218464556,2.433731212,0.994498695
11.86339625,9.877763399,1.961618018,1.282053919,0.953949733
10.38495183,8.642682673,0.10588356,1.317804799,0.64073995
9.7428774,9.030278429,-0.844596539,0.285757091,0.515738405
9.990366719,9.265042352,0.95075135,1.167844646,1.010685741
12.41066661,9.279058031,0.661200462,0.445206674,0.709446272
12.60063607,9.714675279,1.24718214,-0.704697812,0.703255617
10.93007851,9.633780068,-0.254034256,1.508704837,1.615816017
13.31420757,10.09372125,1.121491461,-1.764493021,0.904004514
10.41863282,7.949261162,2.013059585,2.78624912,1.164841878
9.361538194,7.990938346,0.284252479,2.55436205,1.199174515
8.83087564,11.19025312,-1.791549165,2.72402905,0.699024565
10.58353332,8.090148219,-1.415857896,2.708319902,0.940548351
10.18471161,9.728258927,0.154209537,0.926568945,1.156753993
11.50504665,8.245091719,1.515774156,0.103680567,0.250623544
11.23039016,8.447399748,1.476714237,1.587865525,0.751261714
8.960756583,9.119525823,-0.017994524,3.684827648,1.219961542
12.26067264,9.536730171,1.485592779,-0.385429317,1.019242803
12.01333597,9.480122717,0.087958921,1.794571141,0.697130434
11.18937734,8.415877548,0.106580117,2.006070982,1.345514834
11.66273908,7.905704885,-1.030546415,2.980945808,1.108984147
9.245313192,8.479840415,0.450437355,0.747923591,0.773161102
11.36177777,8.704195441,0.066371687,-0.000987757,0.788742058
8.491422056,9.626584554,0.378063924,2.396637831,0.99772699
10.66338496,8.890531025,1.47019776,-1.186169041,0.914892424
10.45730326,7.545452937,1.03765819,1.983013637,1.143922595
13.10675074,8.736688331,-0.27871474,0.357718018,1.198565812
11.20755205,8.124470349,2.244763036,0.271376173,1.045806965
9.81108225,7.156214437,1.556191203,1.75791096,1.079385652
9.092051145,8.398184455,-0.270142353,2.19010368,1.475303568
10.57090875,8.572505667,-0.88783929,0.338274854,0.508731531
10.90902613,8.732032126,2.45451092,-0.498648022,1.296495162
10.26118162,10.23998404,0.432841834,-0.008751188,1.314847053
8.660939526,9.322315496,-0.669990765,2.476188983,1.410254095
10.1625243,9.179697858,0.50530462,1.942424807,1.288055466
11.25351011,9.476367903,0.45796117,1.663934302,1.260486656
10.43596983,8.965883321,0.879981407,1.507945655,1.254670917
11.25884536,5.953123349,0.452489555,2.511628295,1.125352282
8.464177885,9.547214893,0.248413481,1.720242439,1.500105761
10.62596723,9.336179589,-0.3845448,0.885693524,1.216692868
9.662883477,9.028065337,2.044179268,2.534502288,0.413224801
9.884981481,9.219327328,0.255471599,1.199539039,1.261895846
12.05837908,8.846406519,-0.311323,1.036109294,1.251974316
10.20369999,8.887936954,1.568986439,0.609247614,0.560733331
12.40570014,8.183780452,0.862124195,0.739864571,0.931220183
11.78440973,9.011920109,-1.063694125,1.356334022,1.030854441
10.01108903,8.49502039,0.695916704,0.853374248,1.212363699
9.912386502,8.923971496,-0.728305514,1.734123722,0.816056085
8.728982586,10.99812728,0.743876539,2.260671506,0.869913429
11.41453636,9.942431486,1.466641622,1.657578058,0.750250673
11.0334225,9.475722405,0.821284187,3.355596779,1.179544371
10.54946612,8.715449984,0.480814758,1.17386456,0.421580747
9.200418697,7.240155935,0.381800065,2.9563805,1.113184024
10.46359476,9.504448295,2.307310309,0.606269964,1.015152022
11.45180507,7.742356072,1.225622651,1.134568097,1.342357031
10.83992628,8.340721597,1.010816946,2.046389327,1.0646777
10.85090194,10.12956089,-0.796937075,2.163845482,0.954256931
11.57436593,10.97112689,1.028883706,0.385648275,0.755676963
9.337997189,8.588365814,-0.157566504,1.418883749,1.191780719
10.3270105,9.551330481,1.755677256,1.368874223,0.86876878
10.66377692,9.10133694,0.025273279,0.957196085,1.056185906
10.74326634,8.395226005,1.076451385,2.769001173,1.153108492
10.8053997,9.53376577,-0.079808981,1.629679593,1.066000593
9.64451901,8.219197516,-0.36932028,2.374909865,1.341009576
11.53194735,8.618226881,0.36345127,1.474636691,1.073236453
10.66297801,8.320002703,-1.205297091,0.575933314,1.007141959
11.33245014,8.888347121,1.429296997,1.622573481,1.136559139
10.48339019,9.297679777,-0.062301013,0.251796268,0.987188061
11.98966046,9.057535627,-0.987835867,0.675840089,1.018358014
9.50162106,8.950321843,0.214426236,1.429197397,0.66413916
11.35264914,6.529822733,-2.080381735,2.093195099,1.722328772
10.90015373,9.443927061,-0.168120488,1.999258697,1.047928555
10.9833158,9.926087463,-0.872007994,0.351094481,0.924051591
10.96850999,10.14990516,1.254828383,0.784025091,1.371707627
10.10130254,9.39180606,-1.405266442,-0.861086847,1.521477759
11.99117226,8.673110324,-1.387976991,2.910613698,0.883363516
8.974041938,8.79687589,0.51546814,-0.027574541,0.763781036
11.44659956,10.97095743,1.615682516,1.423979601,0.823079896
13.19043417,9.311649868,-0.219285949,0.983936414,1.233473668
11.25863053,8.464362111,3.131770804,2.965691499,1.061535487
8.557952743,8.598346575,1.764890391,1.194604897,1.246453618
10.14822428,8.174909421,1.363465999,3.430869347,0.771634498
10.56606414,9.064906776,2.420243886,-0.306320984,0.924947123
9.578823156,8.582675794,2.994929977,0.598948091,1.174782519
11.27725046,9.750646306,-0.865777908,2.30960156,1.555682856
11.49312604,8.239759913,-0.26533062,0.657368088,0.552027851
10.35643272,8.842958378,0.514299201,2.909810948,1.242692674
14.42970705,8.996327831,0.533085903,2.343171135,1.098968457
11.43210788,8.870192766,1.325503897,2.613261265,1.324215568
10.7662657,9.154950239,0.401976433,0.011846003,0.60739034
9.115569338,8.437471927,0.500493661,-0.149270184,1.022232597
10.52400264,8.042149651,-0.261008115,2.792083404,1.324767774
8.924578463,10.28180264,0.607109126,1.747447688,1.222235686
10.98942357,8.986150632,1.934949115,2.648750144,1.027685718
11.15641199,8.826948816,0.652371703,1.248761253,1.457329115
9.714405636,9.992606334,2.247851695,0.756566466,1.232861974
9.605419134,9.167690783,0.157875195,1.898279451,1.174728666
10.81700501,9.642143347,0.070426086,0.116237936,1.255176734
11.23258821,8.898785263,0.258382638,0.386718297,0.571196461
9.748146624,10.14702614,-0.103702182,3.145070377,1.377923324
11.7635509,9.219035699,-0.404688725,1.102926416,0.982581007
12.56875818,6.390158693,-1.111857224,2.092014722,1.239193527
9.944725168,8.4195563,-0.197554952,0.690340246,0.838475312
10.02730382,9.535788592,1.145508909,1.835033141,0.613638024
11.50224242,10.64633865,0.95635049,1.689852736,0.853605633
8.15019647,8.775690281,1.01572857,1.549433805,1.178881331
10.79014934,8.070566329,-0.036122415,2.50606407,1.329035605
9.887699428,9.804270629,0.908346709,2.753760173,1.156546108
9.559358084,9.028884007,0.033939962,0.500344848,1.137562248
10.23222538,10.99972852,-0.901727892,0.93202817,0.457816063
8.344211544,9.850159048,0.237082334,1.541206445,1.093808057
10.49866503,8.987751367,1.420538593,0.230993528,0.663369087
9.533914172,8.457152169,1.105994898,1.9668666,1.2375549
10.20503874,7.931447669,-0.901462607,0.616953815,0.945545266
10.59981435,8.373415997,-0.330120484,1.24263111,1.251830086
11.07340917,8.605506228,1.224998473,0.910802941,0.743567975
10.08942552,7.318770651,1.767604918,1.981705754,1.20302342
11.33096983,8.04649756,0.615642063,-0.397077049,1.092328931
10.58435853,8.30039577,-0.782148702,1.254332431,0.843849178
10.71997773,8.862812579,0.706154749,2.468198768,1.350364014
11.50547026,8.232102521,0.594301081,3.075980107,1.058105226
10.0861309,9.649791505,-0.507944551,-0.359482983,1.344980337
7.559456074,9.41392511,0.318022044,1.943136085,0.895793189
9.56372117,8.397794291,0.342634391,0.761741558,1.280666185
12.68240622,8.63783266,1.118757516,1.271521836,0.932415698
9.074532566,9.946942476,-1.113950349,2.064732893,1.073571218
10.60695391,9.538612419,1.377473452,3.431533938,1.031082375
11.14398415,8.405512708,0.75810464,1.496738646,1.419224552
8.291395521,7.258100585,-0.549728686,2.72042095,1.042299864
9.951484964,10.10583028,0.088532335,2.444930149,0.774826497
10.86513046,8.428322212,0.666357197,2.620135393,0.811606996
12.3810227,8.329280495,0.354611093,0.60593447,0.542651389
9.14897423,10.82644948,-0.047443629,2.406195515,0.960473704
11.31681938,8.169527942,0.329320284,1.164442502,1.270068248
10.44135861,9.267058611,0.486263906,0.624843075,1.230268473
11.7627416,9.000229096,0.184282499,0.135382665,1.098155113
11.7311092,9.038372895,2.26823874,0.58619061,1.007003002
9.758578679,8.718037095,1.578945414,2.218046111,1.082244867
11.09535203,9.510571675,0.721782042,1.00214289,0.782780924
8.614978545,8.213517158,0.04284901,1.452579114,1.000496452
12.09357492,8.592756473,0.337531031,2.450380488,1.060798497
11.71730216,9.014448419,0.987998019,0.463149832,1.370074765
12.92796342,10.36474364,0.784038937,3.67955852,1.104360788
12.22608038,7.859728054,-0.861144554,1.082347731,0.660148112
10.88324228,10.17114537,0.508585588,1.593372214,1.120970079
7.963722063,8.760091688,1.048825007,1.824489243,1.17567816
11.1212953,9.403733875,0.170260641,0.759820366,0.944643336
9.593495121,9.287649127,-0.376999117,0.943578478,0.932144974
10.58486692,8.613140819,0.113631714,2.329943219,1.256550155
8.88053188,10.32582685,-0.302817213,0.301838279,1.316029924
8.911542663,9.519406969,0.262972659,1.28072565,1.274413028
8.412352965,9.601718079,1.584190334,1.957514994,1.195978736
10.89094867,10.70506836,-2.370652619,-0.307946417,1.243213067
10.33995904,9.451296566,0.792964079,0.876131292,0.611181452
12.44804571,8.959533457,0.513600478,0.743199336,1.266589975
11.79894026,9.583643692,1.496930581,3.374673017,0.80096004
8.995384004,8.677355264,0.96938831,1.08014688,0.900940826
9.763107103,8.602361066,-0.153009061,0.193691062,1.287307769
12.99370926,9.130133619,0.545441795,0.79353997,0.967592486
11.11644024,8.514476988,1.225756683,2.289677247,0.73775422
10.5037472,7.859161271,0.168267556,2.278649254,1.224210113
10.76115575,8.825905008,1.275180751,2.939954265,0.650450272
10.52525165,9.34501896,-0.144245605,1.063820806,1.058852528
10.85195111,7.848665223,-0.017497645,1.733947196,1.293364102
11.19771375,9.755659488,1.709577206,0.572720036,0.887282613
9.731746185,10.84304066,0.840261721,2.763568406,0.614536385
11.13164844,8.617301949,0.511019928,1.669265289,1.356296448
10.10470332,7.580302972,-0.385005122,1.934174892,0.669364677
8.866525041,10.08746654,0.048072556,1.091012626,0.937831979
11.06414566,10.00617295,2.439533197,0.985627958,0.656449852
11.38858093,9.321498529,1.140219679,2.520930229,0.873476889
12.96141391,9.515550524,2.047838259,1.212578339,1.697578293
9.794668692,11.113466,-0.023943949,0.800590836,0.710045738
10.82516827,7.806252221,1.338660872,1.204725774,1.059359486
10.64729426,8.696567161,0.913030278,2.381303807,1.094688844
9.051967376,8.19926449,0.098406319,1.528078852,1.859065398
11.27335455,9.408226601,0.578146066,0.133837489,0.51727656
8.748725207,8.705762325,2.463886051,3.888793702,0.90447636
11.12892138,8.92402444,0.009729966,1.609135959,1.425598135
8.825592492,8.749167601,-0.153945819,1.843812326,1.164563194
8.697565494,8.597650465,2.132542179,2.575789247,1.075693789
10.67519533,9.139995755,0.308855402,1.599260299,1.241161854
9.048462085,8.383667482,1.146601013,0.503669869,1.446674447
11.83517698,8.883987456,0.900489295,2.439772515,1.505151765
11.2416479,10.06560992,-0.751187188,0.234860647,1.405735238
10.57424963,7.937730101,0.690922323,0.816455699,0.801721925
9.233116651,8.188349895,1.227241392,1.490932926,1.268722558
10.25885115,8.538863955,-0.068250025,1.677711946,0.730626311
10.58167391,10.58556657,2.011666649,1.598647836,1.440911792
11.39023581,8.239431334,1.219568782,0.983109778,0.973416548
9.174545523,9.357344003,0.595035913,1.926981529,1.091348588
10.91297905,9.686329471,1.642815744,0.740076745,1.295165304
9.692046674,8.723190246,1.767473651,0.93752506,1.040155406
11.11405002,8.88829228,-0.205659802,1.877278673,0.970235376
9.987902848,6.440133136,0.184184053,-0.268106573,1.075629337
12.3559923,8.723519673,-0.225169217,-0.23973155,0.878784639
11.23499735,9.191366432,-0.253720548,1.33832675,0.934046679
11.15965907,9.347770721,0.377372247,2.361658482,1.171793916
9.88312301,10.03688923,1.199971624,0.699634309,0.719677229
10.39503162,8.80412993,2.254787157,0.400772098,1.27079302
10.50021953,9.307787683,0.191266138,1.915003901,1.405127448
11.15946473,9.594576046,-0.828538093,0.453505537,1.478776346
11.33787992,8.764578689,1.014748824,1.548043827,1.332588715
11.39914477,8.305718577,1.259383714,1.83576989,1.117505329
11.18593046,9.708945543,-0.253084988,2.035978836,0.579812401
12.30439779,7.941160237,0.378407205,0.985539019,0.772017969
9.811889484,8.890154358,1.093412287,1.920339353,0.525946802
10.18329565,7.673167052,1.517073025,0.911514173,0.554611482
9.594201418,8.602571018,0.408378018,1.271480289,1.547321356
11.40154436,10.91430727,-0.596234753,0.724602173,1.132175149
8.782397529,9.751130433,-0.001205949,-0.003437625,0.829051395
9.834591627,10.04128497,1.222602501,-0.16224496,0.785951722
10.68884442,8.395626693,0.682576005,-0.121058358,0.674515934
11.65645561,9.239404245,0.066699987,0.17788407,1.260109331
9.108660891,9.104044874,1.266999854,0.228710243,0.78292742
11.0306851,9.427215865,0.935625269,2.268412698,1.06332622
9.384397967,9.520706907,-0.767859459,0.654346092,1.352281373
9.308455583,10.21190388,2.695085578,1.430749291,1.254528885
10.16541624,9.821810314,1.71963603,2.10219974,1.266357507
11.11918248,8.134929865,0.526800317,0.241886516,0.996037678
9.625798353,9.795654053,1.241293652,1.364268852,0.974440061
9.847790485,7.612403859,0.533275525,1.684604958,1.055210781
9.514207104,8.662388415,-0.779839848,1.644033299,1.742111508
12.49688385,8.525777017,-0.96908545,0.495626791,0.849966247
11.16709017,8.721183945,1.288075518,1.162247927,1.396662425
10.06028088,7.645200141,0.647722307,2.131954078,0.636704816
9.344416654,8.098276305,-1.403878637,0.986961171,1.2893652
11.65926581,7.36836759,-0.41484429,0.020489255,0.922970474
9.608369928,9.133781681,2.009837194,0.84273237,0.77372811
12.20549161,8.561837734,1.709881457,0.680673717,0.853665135
12.25189111,9.363614995,0.485108541,1.479730463,1.185648936
10.49008197,8.396576145,-0.720733481,1.484532394,1.244154786
8.199075865,8.890678934,0.622913892,1.908307535,1.012305764
9.991776733,9.391045881,0.446515084,1.154681596,1.380293772
9.734539692,6.999129792,-0.024254318,0.740361341,1.186570339
11.98938623,9.347536545,0.048636473,1.991913545,1.01878621
12.34900073,9.04284959,2.121983858,0.229417604,0.991833198
12.4750733,7.402635092,-0.651825906,-0.137549386,1.025060706
11.55438354,8.453900123,0.340273436,1.692304192,0.899092993
10.73115749,9.953195639,1.261011559,2.108174586,1.008157729
10.23245303,8.748765966,-1.596384586,1.548326131,0.584702211
10.01238673,7.625123411,1.066650239,2.222929941,0.946386466
10.84021411,10.7308167,1.102206678,0.867220782,1.180380388
9.941167107,8.650529909,2.569435573,0.120331099,0.85927406
10.14346103,9.474278678,-0.771828867,0.463353733,1.187506569
8.754284493,8.06454132,0.802562541,0.100380317,1.030254332
11.29292771,9.421595732,2.955912737,0.807021794,0.826680602
11.01574439,8.31954164,0.352173739,1.26826916,1.274857842
12.46798512,9.394979048,1.782201196,1.250364166,1.190493877
10.09629771,9.004638477,0.475916433,2.615494392,1.440334148
10.10527252,9.166168212,0.629064245,1.158798092,0.568505757
10.58315306,10.97215104,0.497849082,1.062093676,1.313072982
9.870813117,7.764332269,0.364345857,1.906175723,0.83324249
10.4087252,9.104066939,0.945859715,0.131243172,0.80407253
10.29103635,9.29038204,-0.114303231,1.648225869,0.935517026
11.12890723,10.04671954,0.990740965,3.015881131,1.721345291
9.068092866,10.16297388,0.907794192,3.59633462,1.166467085
8.934776521,9.982129309,1.455952882,0.238067516,1.010335723
10.63787279,9.397846497,0.353065652,2.248604854,0.970927854
9.268894253,9.206698523,1.513487399,0.34595951,0.84604232
10.87897724,9.885306023,0.668920729,0.990960116,1.242740054
10.77607067,9.394087372,-0.653770833,3.349974384,1.355049287
9.822128577,10.25360782,-1.077500169,0.034990877,1.245414086
11.18799409,6.839384328,0.196975719,1.188251187,1.33962826
10.93132816,9.761317609,0.516061861,2.022699628,0.935719502
12.27999715,9.643168598,1.818822036,-0.544414926,1.021393118
11.74714482,9.0337948,0.105810551,1.975213934,1.044649149
10.56545381,9.521355696,0.752228858,-0.712015839,1.29353401
10.89135462,8.775209008,0.127151618,2.394646183,0.677773273
10.30760634,8.978887027,1.205260687,-0.206129641,1.077667037
11.98146723,7.873979342,-0.178057654,0.230328222,1.498458306
11.22856517,8.625224582,0.462061844,1.623366026,1.261845324
10.73383133,7.883906107,0.208714269,1.278816992,1.155231612
10.54858388,8.423142844,-0.172470961,1.917637684,1.250308815
10.2916217,10.3492531,3.465656639,0.812755736,0.742972582
8.153690626,7.493443662,0.076814347,2.579814415,1.219029355
11.51562428,10.72342024,-0.049393016,0.567797838,0.823682423
11.70291993,9.012270256,1.114165799,1.975961383,1.085825577
10.70937959,9.58129276,2.381178232,0.993897874,1.021717244
9.168141584,8.256733024,1.119544811,1.27904769,0.871912381
11.09924866,8.320481646,0.420057193,-0.205780531,1.345985434
12.30188798,8.559037202,2.350011412,1.025344785,0.727427138
10.75620284,9.075616181,2.043278371,2.885864761,1.323007505
10.11288466,8.728594765,0.248455741,0.875817637,0.923804317
11.93098243,8.868723471,0.259071933,0.804426343,1.233943097
9.307436458,8.817563333,0.448315823,1.552954716,1.238814319
12.39986569,8.172100755,-0.003430982,1.536374811,0.9169137
11.97054434,7.616704146,0.462641032,1.679429939,1.03111672
12.53300977,8.816336263,-1.325213999,1.637067056,1.291003053
9.0028242,8.883336808,1.17063675,1.249324899,1.002286491
11.64731164,10.58896418,0.707504959,1.019315746,0.826849209
10.9368765,8.51655176,1.475652872,1.632812975,1.156706793
10.11822799,9.028179097,0.174892664,2.44681162,1.546862705
11.36859087,8.12927061,0.350163608,0.80221754,0.556569972
9.870447126,10.53754195,0.627769868,2.805394898,1.481861911
9.930754484,9.327646718,0.877671157,-0.587574513,0.815888426
10.46615141,9.547091709,2.512082735,0.89686442,1.456228214
10.01538834,10.24097905,1.862818986,2.19578711,1.272162344
10.69693616,8.82756405,-0.877652396,2.552748316,0.658420349
10.26049468,9.805505223,0.383528713,1.515602678,0.798457285
10.20824951,10.53773911,0.806255565,1.63158792,1.076788776
9.778365128,9.274085447,-0.987618632,2.032744105,1.355861051
10.14941226,8.758313075,0.031259808,1.511878438,1.157237299
10.86247094,9.437487136,-2.031334957,2.526265129,0.839817848
11.5166394,10.05996466,2.039590575,0.599967395,0.77090966
11.61169786,9.514637541,0.212368355,0.564741733,1.519191377
11.5073922,9.533083993,1.370093323,1.149910869,0.819053227
12.53126996,8.977392513,0.273283779,1.590382483,1.055709546
7.889536985,9.58374644,0.945256508,1.551725265,0.73667289
10.3682145,10.9982394,0.959172306,2.240932292,0.924178395
11.46752779,6.815745491,1.059619137,1.974429008,0.893893759
11.13839595,9.562326137,1.722400859,1.623448919,1.159836853
11.92613772,8.344880045,1.034216175,1.87639965,1.453497447
9.801401244,9.591568878,0.535746909,2.150067199,0.597588454
10.55645517,9.445157719,0.336823294,2.433151982,1.142825742
9.365516938,8.413473617,0.051311561,2.121666153,0.94477754
9.91770911,8.533866365,1.509057363,0.693430606,0.972205209
9.473121462,7.543549132,0.878189901,2.536694187,1.541625776
12.11038771,8.74220281,0.682362605,0.791596054,0.976271272
10.79051508,7.289165388,1.168056715,1.47921541,1.465176609
7.600115185,9.189206657,1.024918946,-0.026247646,0.667699253
7.727415194,9.179623698,2.042232206,1.816785967,1.200316505
11.15489585,8.602329768,-0.215256386,1.391838063,1.145515906
13.11379592,7.627018973,1.667679686,2.535674793,1.077590836
10.37400836,9.590906974,-0.407505937,3.035175053,0.833612907
12.03616567,9.216003602,0.611381006,-0.396044475,1.433135927
10.79696827,8.546877457,-0.763133568,0.552065057,0.964699567
12.41886394,9.488360117,-0.233457894,0.515351249,0.988006424
10.73236445,9.121831268,0.482436404,3.215002713,0.983449316
10.87744571,9.079449832,0.054331009,1.573532866,0.927469068
11.51523609,7.01340798,1.260051995,1.634711833,1.366400396
11.9504732,9.358471137,-0.421393325,0.395284238,1.058256557
10.99689504,9.720048475,0.335103693,1.626697693,0.673704296
10.07120713,8.122119568,-1.163663856,1.975068853,1.240478689
11.64335548,9.564156818,1.210323494,1.156156332,1.083621311
9.024947853,8.238888779,0.117007717,0.957679039,1.24095006
9.149660075,8.54326625,1.16041785,1.657430866,1.715475688
10.27284722,9.428972862,-0.035222643,1.247226992,1.041023512
8.170048877,9.187120677,0.134136123,0.961580254,0.940174645
10.7315119,10.36839723,0.921192746,1.3028167,1.254102689
12.24665543,9.272075463,1.328557093,1.596119051,0.87190641
12.54886715,9.111541472,0.335541998,2.061177184,1.258820517
10.76300365,9.422782377,0.801948142,1.050034478,1.287869691
10.44939181,8.984611689,1.391199577,0.539250053,1.199812595
10.30851908,9.265648431,1.079044162,-0.068953109,0.964026293
10.63222321,8.670318159,1.042027725,0.884722964,0.649523143
11.54803978,9.633383437,-1.128218279,1.688677245,1.130991114
11.75182768,8.743867908,0.443735583,1.362123665,1.128147996
9.504336156,9.730994144,0.662143469,1.471870358,1.040654004
10.25316002,10.16186524,-0.015746384,1.794753151,0.843078484
9.632548529,8.03868951,0.694046981,0.645096632,1.124716629
10.09555658,6.448848098,1.162087934,1.000164481,1.222881162
10.09410897,8.785920346,0.631135809,1.24181488,0.800157521
10.67164075,6.629243748,-1.079251293,2.153326261,0.951933478
11.3406139,7.47273029,-0.468125232,2.29228525,0.776936254
10.78224977,9.534496065,0.820745737,1.05658723,1.388371896
10.9820794,8.067588093,0.442479169,1.618974945,0.939413972
11.86847558,8.652048865,0.455770718,1.730130107,1.063348087
9.242754835,9.475319619,-0.910048539,-0.30495369,0.996813448
10.65883593,8.781492803,1.659200597,-0.134598812,0.765978761
10.00695205,9.738677673,2.360287175,0.39547555,1.272492362
10.4585525,8.17423779,0.138708573,2.183272698,0.770714985
12.32564223,10.20673308,1.489687511,2.540109151,0.915971398
11.2472894,9.806479079,1.11716237,-1.290246072,1.232457463
8.437057866,9.601620691,-0.566340832,0.426279292,1.880927274
11.5186869,9.407975353,0.77657492,0.056802003,0.796303159
10.78097967,9.564991649,0.965165718,-0.567891641,0.835068352
9.306599378,7.149520308,1.988343727,2.414892912,1.192708814
11.00609504,8.189642999,0.997582302,1.315981959,0.95357856
10.5784383,10.25146165,0.914687627,2.751350836,0.919389325
11.61052116,8.861074226,0.444972061,2.248153778,1.108006353
9.140275985,8.545479545,1.066590333,0.871660994,1.23258875
10.77225352,8.232222115,0.025908189,2.683857006,1.24198576
9.569093992,9.002796585,0.32281559,1.946580976,1.103498178
8.651865451,10.3636614,0.415953666,0.681768835,1.528751401
9.957542206,7.899308325,0.987035266,1.200424514,1.007451133
11.32991379,7.918651053,-0.084909944,1.195582986,1.004889842
11.51516753,9.214318666,0.264196671,1.239086275,1.20697198
11.50164031,9.702252802,1.355784842,2.2263986,0.89863077
8.7273857,8.649498051,-0.261983288,2.2351673,0.99216723
10.82844714,9.28466309,-0.835052511,2.120201101,1.059883886
11.41002606,8.942260065,0.812800355,1.836746919,1.490298576
9.822910552,7.499185135,1.546422691,1.815689653,1.400226209
11.09252525,9.720496035,-0.086379867,2.81477269,0.644443505
12.07190965,11.05015958,1.214424993,2.813593891,1.104851371
9.668220592,8.847535953,1.744721072,0.696771087,0.931361104
10.08581974,8.890959703,0.115915005,0.67726205,1.624586162
10.20584682,9.049514556,-0.639306755,1.53654515,1.140464376
10.42915049,8.492505628,0.730590199,2.058997536,0.877273611
11.98619802,8.876812655,0.045604858,0.167596925,1.032109352
10.2511648,9.460115897,0.942057055,2.199336507,0.969774726
9.633635794,8.373707676,1.124181651,0.600534161,0.602316405
10.52740169,7.807994906,-0.484614717,1.39085673,1.188808708
8.581587749,8.384136897,0.44483108,2.921148125,1.034719147
10.58455152,9.680622685,0.938614985,1.62230314,0.958481044
10.4441201,10.10825385,1.276139003,1.278076158,1.191288715
8.959413482,7.670038089,1.392933921,1.490639139,1.164811907
10.48851831,8.222497909,1.632341768,-0.220896941,1.134242556
12.23722529,9.961317545,1.141609752,2.863058641,1.001608424
12.16341647,8.42795228,-0.135351159,0.609208147,1.023870298
10.8193237,8.46419866,-0.278945166,0.106815539,1.103369423
12.25076565,8.619336278,1.551054341,1.102918657,0.862313763
10.82028485,9.67706742,1.841488628,0.556708014,1.254812306
11.64962187,9.204113183,-0.45029607,0.704686821,0.992137526
10.20594822,8.362651558,2.71345559,0.640886271,0.714974242
10.45898352,9.950543588,0.582106262,2.82687461,0.828257172
9.255650146,9.012771242,0.350212383,3.885027516,1.193218337
9.222950213,8.811287227,-0.711955713,2.842084788,1.344343001
12.45959169,9.657602731,-1.489965707,1.285036961,1.216878768
12.24646251,8.468478779,-0.49630126,1.190104066,0.876522055
10.54302963,9.371679873,-1.077047658,1.59686002,1.219970421
12.22896186,9.06032582,0.469462208,2.640721907,1.288382839
9.82929821,7.944933893,0.519369911,1.254406715,1.195178609
13.45321165,9.230950499,0.68584834,1.786265742,0.661566229
11.04143307,9.455573685,1.18204831,1.852720159,1.030432542
10.14875581,10.07594501,1.086559504,1.200962742,1.207794622
8.489959002,11.03023629,0.098309748,2.082806496,0.858806927
10.04811059,10.16893875,0.346632647,3.155563804,0.861560914
10.66625986,8.2909903,0.790123483,0.983640516,1.313679927
10.24795641,9.326181036,0.153699665,0.964417307,1.140758977
7.571443913,8.161463955,0.537197658,0.453258375,1.115676094
10.91962998,10.21277087,-0.41715208,3.847807176,1.258608085
10.01357454,8.413716927,-0.413986029,1.549383432,1.26417956
11.17018547,8.696528782,-0.056030716,0.55552558,1.314074301
10.5064388,9.941234448,0.783291016,1.346764219,0.246502305
9.297287272,9.559839245,-0.732706429,2.857152415,1.237851968
11.29902965,9.628561513,0.122609542,0.917839167,0.949044748
11.75515891,8.85872102,-0.402826108,0.534527528,0.754267063
11.23457243,9.286497631,1.146441182,1.685116773,1.063678708
11.0354476,9.121093106,-0.600063371,1.259422616,0.788783772
11.86895378,8.235925647,0.40842313,1.677702187,0.719870897
9.762993029,7.891339253,2.918336677,1.135390515,1.00895046
9.079530511,8.911016838,0.392932699,1.220355779,1.156456722
11.70181007,8.850672107,0.087367841,1.747841533,1.234940011
12.22935972,7.566575192,1.884754589,2.001626302,1.262340093
9.815976666,10.71037343,2.134151598,1.35667089,1.302996214
8.924957623,7.235383452,2.601690824,3.547678627,1.136783528
12.39181285,8.713409895,0.236417237,1.345122408,0.660291096
12.22060905,8.637933042,1.047136669,2.270839955,0.886626111
8.264900022,8.365977425,-0.671503749,1.193730807,1.143169509
10.87205743,9.489873131,1.407407622,2.586854788,1.119990361
9.475982049,7.458967417,0.204067124,2.977271932,1.454768936
11.58069278,9.815893366,1.773686823,1.325290723,0.998531123
11.9885352,9.268433375,1.378710374,2.39624917,1.1854565
10.26943453,8.11041024,0.834758653,3.025002153,1.057662659
10.58825396,8.248165877,0.961195501,1.782923286,1.138176148
11.40891489,8.982899192,1.307200967,1.148741305,1.061963908
8.057723162,9.007490033,3.109916326,2.602733958,0.943862524
10.0003672,8.61151259,1.047977337,2.070070657,0.871045278
