UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1,92200,1,5720,2,11.43,8.65
1,165326,1,18416,0,12.02,9.82
1,107000,1,12672,0,11.58,9.45
1,2800,1,4381,1,7.94,8.39
1,43000,1,8964,0,10.67,9.10
1,5507,1,6753,0,8.61,8.82
1,55000,1,19120,0,10.92,9.86
1,110000,1,10189,0,11.61,9.23
1,2000,1,2016,0,7.60,7.61
1,36524,2,8939,0,10.51,9.10
1,59612,1,7279,0,11.00,8.89
1,55000,1,15394,0,10.92,9.64
1,19075,1,3551,0,9.86,8.18
1,24392,1,2571,0,10.10,7.85
1,107060,1,11052,0,11.58,9.31
2,87000,1,30925,0,11.37,10.34
1,29139,1,3100,0,10.28,8.04
1,28074,1,5783,0,10.24,8.66
1,31440,1,4262,0,10.36,8.36
1,23266,2,2580,0,10.05,7.86
1,91000,1,11025,0,11.42,9.31
1,37626,1,2522,0,10.54,7.83
1,50000,6,5275,0,10.82,8.57
1,117500,1,8560,0,11.67,9.05
1,38000,2,5622,0,10.55,8.63
1,146000,1,45636,0,11.89,10.73
2,3000,1,3467,0,8.01,8.15
1,62000,2,6634,0,11.03,8.80
1,22588,1,3323,0,10.03,8.11
1,22028,1,7011,0,10.00,8.86
1,160000,1,15534,0,11.98,9.65
1,11474,1,4426,0,9.35,8.40
1,960,1,1939,0,6.87,7.57
1,150000,1,14408,0,11.92,9.58
1,22358,1,4748,0,10.01,8.47
1,54352,1,20855,2,10.90,9.95
1,83000,1,13146,0,11.33,9.48
1,23980,1,4018,3,10.08,8.30
1,26226,1,3390,0,10.17,8.13
1,186200,1,21280,0,12.13,9.97
1,21710,1,3817,0,9.99,8.25
1,147000,1,9597,1,11.90,9.17
1,165000,1,16850,2,12.01,9.73
1,34000,1,4170,0,10.43,8.34
1,23600,1,8427,2,10.07,9.04
1,108600,1,36164,0,11.60,10.50
1,22226,1,8738,0,10.01,9.08
1,32010,1,6016,0,10.37,8.70
1,63000,1,7984,1,11.05,8.99
1,90871,1,10661,3,11.42,9.27
2,62000,1,10238,0,11.03,9.23
1,41884,1,5873,1,10.64,8.68
1,133000,1,9560,1,11.80,9.17
1,82400,2,9913,1,11.32,9.20
1,46000,1,5098,0,10.74,8.54
1,137800,1,11647,3,11.83,9.36
1,132000,1,18013,0,11.79,9.80
2,49149,1,12257,0,10.80,9.41
1,43000,1,5664,0,10.67,8.64
1,34020,1,4382,0,10.43,8.39
1,58000,1,5239,0,10.97,8.56
1,227000,1,14365,0,12.33,9.57
1,75000,2,6012,0,11.23,8.70
1,93960,1,11235,3,11.45,9.33
1,61500,1,11920,0,11.03,9.39
1,1800,4,246,0,7.50,5.51
1,142000,1,11947,0,11.86,9.39
1,48132,1,8340,0,10.78,9.03
1,216500,1,14342,0,12.29,9.57
1,13210,1,414,0,9.49,6.03
1,110000,1,9493,0,11.61,9.16
1,47360,1,21622,2,10.77,9.98
1,115100,4,15853,0,11.65,9.67
1,36400,4,5710,1,10.50,8.65
1,62400,2,7028,1,11.04,8.86
2,98000,1,8409,0,11.49,9.04
1,155000,1,15026,1,11.95,9.62
1,140000,1,10518,0,11.85,9.26
1,65000,1,14452,1,11.08,9.58
1,45000,1,6234,3,10.71,8.74
1,100000,1,10648,0,11.51,9.27
1,84000,2,8757,0,11.34,9.08
1,58000,4,8276,0,10.97,9.02
1,16332,1,2841,0,9.70,7.95
1,365576,1,36812,1,12.81,10.51
1,58800,2,4910,0,10.98,8.50
1,52766,1,6867,0,10.87,8.83
1,72600,1,11346,3,11.19,9.34
1,11122,2,1565,0,9.32,7.36
1,346084,1,38574,0,12.75,10.56
1,33372,1,5169,0,10.42,8.55
1,58260,1,7848,0,10.97,8.97
2,71000,1,8616,0,11.17,9.06
1,19155,1,7434,0,9.86,8.91
1,3252,1,4395,0,8.09,8.39
1,71280,1,11978,1,11.17,9.39
1,145000,4,16040,0,11.88,9.68
1,25623,1,4685,0,10.15,8.45
2,67126,1,30343,1,11.11,10.32
1,80052,1,9048,0,11.29,9.11
1,3252,1,6920,0,8.09,8.84
1,17756,4,7547,2,9.78,8.93
1,21563,1,7764,0,9.98,8.96
1,16182,2,4441,1,9.69,8.40
1,77000,2,5658,1,11.25,8.64
1,69000,1,5716,0,11.14,8.65
1,72000,1,15339,0,11.18,9.64
1,144000,2,8798,0,11.88,9.08
1,30000,1,3413,0,10.31,8.14
1,170006,1,19616,1,12.04,9.88
1,13100,1,1776,0,9.48,7.48
1,43229,2,8580,4,10.67,9.06
1,21072,1,5838,0,9.96,8.67
1,102000,1,9922,0,11.53,9.20
1,483084,1,45842,1,13.09,10.73
1,53000,1,4594,0,10.88,8.43
1,200,1,5332,0,5.30,8.58
1,206468,1,12906,0,12.24,9.47
1,116000,1,11744,0,11.66,9.37
1,15356,1,3630,1,9.64,8.20
1,8599,6,1820,0,9.06,7.51
1,44536,1,3108,0,10.70,8.04
1,134000,1,4179,0,11.81,8.34
1,165239,1,15405,2,12.02,9.64
1,67000,2,5072,1,11.11,8.53
1,254000,1,3776,0,12.45,8.24
1,197186,1,17266,0,12.19,9.76
1,155025,1,3039,0,11.95,8.02
2,24790,1,1992,0,10.12,7.60
1,9564,1,865,0,9.17,6.76
1,154000,1,9046,0,11.94,9.11
1,132055,1,2697,0,11.79,7.90
1,46000,1,4229,0,10.74,8.35
1,50000,4,3309,2,10.82,8.10
1,144301,1,4580,0,11.88,8.43
1,700,1,1810,1,6.55,7.50
1,33852,1,5104,0,10.43,8.54
1,160000,1,7827,0,11.98,8.97
1,122552,1,10241,0,11.72,9.23
1,94990,2,9696,0,11.46,9.18
1,85000,1,4050,1,11.35,8.31
2,44142,1,6459,2,10.70,8.77
1,15500,1,2569,1,9.65,7.85
1,168200,1,8669,0,12.03,9.07
1,112000,1,8271,0,11.63,9.02
1,37000,2,5368,2,10.52,8.59
1,75000,1,5930,3,11.23,8.69
1,70000,1,5291,0,11.16,8.57
1,15426,1,3105,0,9.64,8.04
1,28074,1,963,0,10.24,6.87
1,69000,1,4971,0,11.14,8.51
1,39442,1,3481,0,10.58,8.15
1,8892,2,845,0,9.09,6.74
1,55000,1,5298,0,10.92,8.58
1,123003,1,6502,0,11.72,8.78
1,297000,1,10924,2,12.60,9.30
1,130000,1,7006,0,11.78,8.85
2,16746,1,1860,0,9.73,7.53
1,49002,1,2586,0,10.80,7.86
1,54500,1,25811,4,10.91,10.16
1,96000,2,3906,1,11.47,8.27
1,54072,1,2937,0,10.90,7.99
1,50400,1,4381,0,10.83,8.39
2,89000,1,4382,0,11.40,8.39
1,3031,1,713,0,8.02,6.57
1,44000,4,4029,0,10.69,8.30
1,46000,1,3353,0,10.74,8.12
1,5950,1,447,0,8.69,6.10
1,22626,1,1659,0,10.03,7.41
1,493084,1,10941,1,13.11,9.30
1,81100,1,23702,0,11.30,10.07
2,102859,1,10419,1,11.54,9.25
1,20226,1,761,0,9.91,6.63
1,77000,1,5640,2,11.25,8.64
1,97200,1,7272,1,11.48,8.89
1,65000,4,6762,0,11.08,8.82
1,41226,1,2938,0,10.63,7.99
1,110000,1,6993,1,11.61,8.85
1,90000,1,4647,0,11.41,8.44
1,1626,1,3970,0,7.39,8.29
1,28000,1,2222,0,10.24,7.71
1,167200,1,11283,0,12.03,9.33
1,44052,4,2704,0,10.69,7.90
2,28182,1,2781,0,10.25,7.93
2,80052,1,6038,0,11.29,8.71
2,43000,1,3046,1,10.67,8.02
1,62000,1,3364,0,11.03,8.12
1,202000,1,26454,1,12.22,10.18
1,14639,1,909,0,9.59,6.81
1,78780,1,4065,0,11.27,8.31
1,50000,4,2034,0,10.82,7.62
1,238115,1,12249,0,12.38,9.41
1,51650,1,1867,0,10.85,7.53
1,133533,1,6403,0,11.80,8.76
1,76000,1,17217,0,11.24,9.75
1,4800,1,4737,0,8.48,8.46
1,62120,2,4169,1,11.04,8.34
1,205930,1,9379,0,12.24,9.15
1,391084,1,11073,0,12.88,9.31
1,38200,1,9240,2,10.55,9.13
1,115000,1,4832,3,11.65,8.48
1,22000,2,2357,2,10.00,7.77
1,64000,1,4355,0,11.07,8.38
1,73500,1,10943,0,11.21,9.30
1,64902,1,2715,0,11.08,7.91
1,187397,1,17053,0,12.14,9.74
1,17000,2,1479,0,9.74,7.30
1,30000,1,4041,1,10.31,8.30
1,39548,1,3386,2,10.59,8.13
1,31466,1,2240,0,10.36,7.71
1,103697,4,7591,0,11.55,8.93
1,123200,1,7913,0,11.72,8.98
1,82250,1,2821,1,11.32,7.94
1,35000,1,1550,2,10.46,7.35
1,98000,1,5273,0,11.49,8.57
1,22000,1,2394,1,10.00,7.78
1,130000,1,5451,0,11.78,8.60
1,36100,1,2129,0,10.49,7.66
1,60000,1,3712,2,11.00,8.22
1,105000,1,3573,0,11.56,8.18
1,8436,1,886,0,9.04,6.79
1,17879,1,1915,0,9.79,7.56
1,15560,1,1783,2,9.65,7.49
1,94052,1,2873,0,11.45,7.96
1,42252,1,2084,0,10.65,7.64
1,35300,1,3220,3,10.47,8.08
1,71440,1,2760,0,11.18,7.92
1,37400,1,2420,1,10.53,7.79
2,55200,1,10523,0,10.92,9.26
1,137000,1,6345,2,11.83,8.76
1,44000,2,2356,1,10.69,7.76
1,9120,1,1688,0,9.12,7.43
1,2578,1,1183,0,7.85,7.08
2,90000,1,6066,0,11.41,8.71
1,7735,2,2212,2,8.95,7.70
1,134500,1,4947,1,11.81,8.51
1,29000,1,3385,0,10.28,8.13
1,66716,1,4143,0,11.11,8.33
1,150000,4,4709,0,11.92,8.46
1,7000,2,2505,0,8.85,7.83
1,104208,1,5557,0,11.55,8.62
1,40930,2,2258,3,10.62,7.72
1,25000,1,2986,2,10.13,8.00
1,49652,4,2647,0,10.81,7.88
1,57000,4,3989,0,10.95,8.29
1,35130,1,10757,0,10.47,9.28
1,92501,1,4835,1,11.43,8.48
1,162000,1,11338,1,12.00,9.34
1,66600,1,3806,2,11.11,8.24
1,57196,1,2815,0,10.95,7.94
2,39230,1,5588,0,10.58,8.63
1,14400,4,9612,0,9.57,9.17
1,284000,4,15770,1,12.56,9.67
1,49000,1,2664,1,10.80,7.89
2,39708,1,4616,0,10.59,8.44
1,15324,1,3157,0,9.64,8.06
1,235000,1,8004,0,12.37,8.99
1,56042,1,9566,0,10.93,9.17
1,205000,1,11193,2,12.23,9.32
1,473084,1,10881,1,13.07,9.29
1,131036,1,4241,1,11.78,8.35
1,1626,1,1930,0,7.39,7.57
1,54000,1,3922,3,10.90,8.27
2,8800,1,804,1,9.08,6.69
1,100000,1,4085,0,11.51,8.32
1,12528,1,700,0,9.44,6.55
1,163000,1,34345,0,12.00,10.44
1,13200,1,2960,0,9.49,7.99
1,64000,1,3879,4,11.07,8.26
1,47652,1,2119,0,10.77,7.66
1,30650,1,2867,3,10.33,7.96
1,11662,1,2569,0,9.36,7.85
1,82000,1,7304,1,11.31,8.90
1,271601,1,19106,0,12.51,9.86
1,48885,1,6791,0,10.80,8.82
1,18446,1,1997,1,9.82,7.60
1,92000,1,4744,2,11.43,8.46
1,43200,1,1946,0,10.67,7.57
1,26448,1,2384,0,10.18,7.78
1,55000,1,4672,2,10.92,8.45
1,100140,1,3713,0,11.51,8.22
1,32000,1,2521,1,10.37,7.83
1,113600,1,6882,0,11.64,8.84
1,77000,1,7192,0,11.25,8.88
1,60000,1,2273,1,11.00,7.73
1,41469,6,4025,2,10.63,8.30
1,19974,1,1210,0,9.90,7.10
1,150000,1,7928,4,11.92,8.98
1,68000,1,4221,1,11.13,8.35
1,59000,1,4227,0,10.99,8.35
1,113188,1,19734,0,11.64,9.89
1,125826,1,6003,0,11.74,8.70
2,100000,1,2039,2,11.51,7.62
1,75000,1,6448,2,11.23,8.77
1,65000,1,3499,0,11.08,8.16
1,41222,2,4139,0,10.63,8.33
1,29194,1,2127,0,10.28,7.66
1,36495,2,2056,0,10.50,7.63
1,181500,1,19194,1,12.11,9.86
1,187130,1,3746,0,12.14,8.23
1,45150,1,14511,0,10.72,9.58
1,1626,1,2746,0,7.39,7.92
1,35000,1,3107,1,10.46,8.04
2,20111,1,1831,0,9.91,7.51
1,49854,1,1776,0,10.82,7.48
1,34134,1,1593,0,10.44,7.37
1,46800,1,4026,1,10.75,8.30
1,53500,1,3000,0,10.89,8.01
1,96000,2,3612,1,11.47,8.19
1,100000,1,6405,0,11.51,8.76
1,20000,4,2712,0,9.90,7.91
1,4800,1,532,0,8.48,6.28
1,3500,1,1772,0,8.16,7.48
1,35583,1,4646,0,10.48,8.44
1,354384,1,16021,1,12.78,9.68
1,37440,1,3509,0,10.53,8.16
1,100000,1,6334,1,11.51,8.75
1,32000,1,4667,0,10.37,8.45
1,86000,4,6497,0,11.36,8.78
1,42733,1,2382,0,10.66,7.78
1,143030,1,8918,0,11.87,9.10
1,175800,1,4786,0,12.08,8.47
1,34800,1,2076,0,10.46,7.64
1,90045,1,4991,0,11.41,8.52
1,92500,4,3533,0,11.43,8.17
1,11000,1,3796,0,9.31,8.24
1,6000,5,1196,2,8.70,7.09
1,443084,1,6581,1,13.00,8.79
1,209500,1,5064,0,12.25,8.53
1,12000,1,1329,0,9.39,7.19
1,66020,2,4481,2,11.10,8.41
1,44052,1,22049,0,10.69,10.00
1,52518,1,7295,0,10.87,8.89
1,42025,1,1636,0,10.65,7.40
2,120000,1,4524,2,11.70,8.42
1,98800,6,7006,1,11.50,8.85
1,25626,2,1843,0,10.15,7.52
1,155000,1,2696,0,11.95,7.90
1,35000,1,1252,0,10.46,7.13
1,113900,1,7979,2,11.64,8.98
1,17000,1,3128,0,9.74,8.05
1,119968,1,3078,0,11.69,8.03
1,39744,1,2222,1,10.59,7.71
2,56352,1,1870,0,10.94,7.53
1,199000,1,7986,1,12.20,8.99
1,39200,1,2864,0,10.58,7.96
1,488584,1,8616,2,13.10,9.06
1,20303,1,1933,0,9.92,7.57
1,23826,2,1965,0,10.08,7.58
2,125000,1,15088,0,11.74,9.62
1,31172,1,5258,0,10.35,8.57
1,84000,1,3524,0,11.34,8.17
1,65000,1,3411,2,11.08,8.13
1,90000,1,2278,0,11.41,7.73
1,70000,2,2803,0,11.16,7.94
2,31000,1,3987,2,10.34,8.29
1,343084,1,2926,0,12.75,7.98
1,7271,4,8077,2,8.89,9.00
1,14395,1,3691,0,9.57,8.21
1,36000,1,3279,3,10.49,8.10
2,1626,1,2551,0,7.39,7.84
1,22000,2,2065,0,10.00,7.63
1,96600,1,5605,1,11.48,8.63
1,12804,1,841,0,9.46,6.73
1,53652,1,1947,0,10.89,7.57
1,73826,1,3366,0,11.21,8.12
1,123770,2,3535,0,11.73,8.17
1,35000,1,4812,0,10.46,8.48
1,40600,1,3487,3,10.61,8.16
1,76400,1,2917,0,11.24,7.98
1,14000,1,3814,0,9.55,8.25
1,187400,1,16336,0,12.14,9.70
1,14524,1,1940,0,9.58,7.57
2,1626,1,1720,0,7.39,7.45
1,40799,1,3896,1,10.62,8.27
1,21594,1,3024,0,9.98,8.01
1,41000,1,2748,2,10.62,7.92
1,133600,1,5671,0,11.80,8.64
1,150000,1,3697,0,11.92,8.22
1,70422,4,5372,1,11.16,8.59
2,35000,3,1180,0,10.46,7.07
1,36000,1,2723,1,10.49,7.91
1,30200,1,3278,0,10.32,8.09
1,157900,1,6816,0,11.97,8.83
1,185186,6,8871,1,12.13,9.09
1,160200,1,6999,0,11.98,8.85
1,10626,1,949,0,9.27,6.86
1,78000,4,3606,3,11.26,8.19
2,7000,2,1960,3,8.85,7.58
1,29175,1,5958,0,10.28,8.69
1,59900,1,5380,3,11.00,8.59
1,134000,1,6513,0,11.81,8.78
1,155000,1,8441,2,11.95,9.04
2,129030,1,3363,0,11.77,8.12
1,3252,1,5057,0,8.09,8.53
1,112982,1,5412,0,11.63,8.60
1,63000,1,3294,0,11.05,8.10
1,15000,1,599,0,9.62,6.40
1,63430,1,4758,0,11.06,8.47
1,64900,1,6750,0,11.08,8.82
1,3104,1,938,0,8.04,6.84
1,65306,1,3986,0,11.09,8.29
1,110000,2,6718,0,11.61,8.81
1,38000,1,1697,0,10.55,7.44
1,39143,1,2734,0,10.57,7.91
1,1626,1,2485,0,7.39,7.82
1,112483,1,4967,0,11.63,8.51
1,57200,1,4586,0,10.95,8.43
1,3000,1,2683,0,8.01,7.89
1,109800,1,8379,0,11.61,9.03
1,17000,2,1636,0,9.74,7.40
1,130500,1,8851,2,11.78,9.09
1,58650,1,6732,2,10.98,8.81
1,6000,1,1221,1,8.70,7.11
1,68496,1,3307,0,11.13,8.10
1,30000,2,1544,0,10.31,7.34
1,104146,1,5563,0,11.55,8.62
1,45000,1,5096,3,10.71,8.54
1,6722,1,1268,0,8.81,7.15
1,55010,1,3309,0,10.92,8.10
1,354784,1,8602,2,12.78,9.06
2,10044,1,1730,0,9.21,7.46
1,439406,1,15345,1,12.99,9.64
1,150000,1,7903,1,11.92,8.98
1,8934,1,3125,0,9.10,8.05
1,3166,1,1175,0,8.06,7.07
1,17298,1,1748,0,9.76,7.47
1,37000,2,1579,0,10.52,7.36
1,38812,1,1372,0,10.57,7.22
1,111000,1,16680,0,11.62,9.72
1,52000,6,4322,0,10.86,8.37
1,43000,1,3365,2,10.67,8.12
1,63032,1,3236,0,11.05,8.08
1,41000,1,5778,2,10.62,8.66
1,146200,1,6373,0,11.89,8.76
1,30000,1,2883,0,10.31,7.97
1,33461,1,2816,1,10.42,7.94
1,150,1,7681,0,5.01,8.95
1,1626,1,1689,0,7.39,7.43
1,86000,1,3798,2,11.36,8.24
1,45000,2,2486,0,10.71,7.82
1,162200,1,7909,3,12.00,8.98
1,52612,1,8031,0,10.87,8.99
2,85000,1,14544,0,11.35,9.58
1,9900,1,3838,0,9.20,8.25
1,26674,1,2750,0,10.19,7.92
1,173000,1,5807,1,12.06,8.67
1,41000,1,3011,0,10.62,8.01
1,106589,6,5206,0,11.58,8.56
1,423085,1,18594,4,12.96,9.83
1,1360,1,3928,0,7.22,8.28
1,52200,1,2090,0,10.86,7.65
1,66852,1,25110,0,11.11,10.13
2,388,1,100,0,5.96,4.60
1,23405,1,4112,4,10.06,8.32
1,22050,1,1681,0,10.00,7.43
1,113000,1,3738,0,11.64,8.23
1,11226,1,1264,0,9.33,7.14
1,133852,1,9941,1,11.80,9.20
1,56136,1,1708,0,10.94,7.44
1,36546,1,4006,0,10.51,8.30
1,120000,1,4774,0,11.70,8.47
1,58000,2,2748,0,10.97,7.92
1,1239,1,839,0,7.12,6.73
1,68292,1,2707,0,11.13,7.90
1,34000,4,2907,3,10.43,7.97
1,78000,4,19289,0,11.26,9.87
1,1600,1,2660,0,7.38,7.89
1,150700,1,6921,2,11.92,8.84
1,4000,1,960,0,8.29,6.87
1,34000,1,2310,1,10.43,7.74
1,348084,4,32830,0,12.76,10.40
1,13218,1,4057,0,9.49,8.31
1,76000,2,4748,0,11.24,8.47
1,104000,1,3691,0,11.55,8.21
1,69000,1,2895,0,11.14,7.97
1,19800,5,1306,0,9.89,7.17
1,41382,1,6705,0,10.63,8.81
1,85400,1,5544,0,11.36,8.62
1,74386,1,6554,0,11.22,8.79
1,23942,1,2411,0,10.08,7.79
1,300000,1,12119,0,12.61,9.40
1,38600,1,1436,0,10.56,7.27
1,24414,1,2671,0,10.10,7.89
1,25000,1,4056,2,10.13,8.31
1,74786,2,4223,0,11.22,8.35
1,200000,1,6195,0,12.21,8.73
1,21267,2,1543,0,9.96,7.34
1,113000,2,3405,1,11.64,8.13
1,149300,1,8994,0,11.91,9.10
1,46200,1,2787,0,10.74,7.93
1,56762,1,1039,0,10.95,6.95
1,43524,1,3489,0,10.68,8.16
1,290000,1,10715,2,12.58,9.28
1,6270,6,2268,3,8.74,7.73
1,183000,1,6941,0,12.12,8.85
1,72801,2,5459,0,11.20,8.60
2,21762,1,2026,0,9.99,7.61
1,30012,1,2141,0,10.31,7.67
1,380710,2,4395,0,12.85,8.39
1,18942,1,2380,2,9.85,7.77
1,43000,1,7477,0,10.67,8.92
1,10000,1,11741,0,9.21,9.37
1,49000,1,3074,0,10.80,8.03
1,87940,1,4342,0,11.38,8.38
1,86000,2,4418,2,11.36,8.39
1,14114,1,2010,0,9.55,7.61
1,20000,1,3056,0,9.90,8.02
1,52196,1,3368,0,10.86,8.12
1,7200,1,4770,0,8.88,8.47
1,43626,1,4574,0,10.68,8.43
1,160000,1,8440,0,11.98,9.04
2,13722,1,1885,0,9.53,7.54
2,83986,1,7034,0,11.34,8.86
1,76000,1,3004,0,11.24,8.01
2,27840,1,2703,0,10.23,7.90
1,62000,1,3847,3,11.03,8.26
1,198000,1,10668,1,12.20,9.28
1,66000,1,2983,0,11.10,8.00
1,60300,1,6101,4,11.01,8.72
1,19200,1,963,3,9.86,6.87
1,79600,1,3663,0,11.28,8.21
1,140200,1,7676,0,11.85,8.95
2,98002,1,5740,2,11.49,8.66
1,150200,1,16412,0,11.92,9.71
1,267999,1,6945,0,12.50,8.85
1,301080,1,37557,2,12.62,10.53
1,37216,1,13010,0,10.52,9.47
1,52000,1,5926,0,10.86,8.69
1,17800,4,6066,0,9.79,8.71
1,50996,1,13315,1,10.84,9.50
1,74005,1,13204,1,11.21,9.49
2,11148,1,6742,0,9.32,8.82
1,41460,1,8259,0,10.63,9.02
1,23000,1,10070,2,10.04,9.22
1,13998,2,3849,0,9.55,8.26
1,2304,1,361,0,7.74,5.89
1,47000,1,13149,3,10.76,9.48
2,41426,1,10915,0,10.63,9.30
1,30000,1,9242,0,10.31,9.13
1,18970,1,8855,0,9.85,9.09
1,21600,6,4051,0,9.98,8.31
1,29000,1,6512,0,10.28,8.78
1,19000,1,5654,2,9.85,8.64
1,100000,1,23128,0,11.51,10.05
1,37774,1,8497,0,10.54,9.05
1,162663,1,27892,0,12.00,10.24
1,54326,1,8965,0,10.90,9.10
1,83000,1,12109,0,11.33,9.40
1,69651,1,4823,0,11.15,8.48
1,31866,1,7161,0,10.37,8.88
1,33252,1,6898,0,10.41,8.84
1,150000,1,13808,1,11.92,9.53
1,28600,2,7727,0,10.26,8.95
1,110000,1,20464,0,11.61,9.93
1,218000,1,38594,0,12.29,10.56
1,43500,1,14318,1,10.68,9.57
1,27000,1,7952,0,10.20,8.98
1,27980,1,4870,0,10.24,8.49
1,8152,1,1458,0,9.01,7.28
1,78026,1,13710,0,11.26,9.53
1,21762,1,2594,0,9.99,7.86
1,60500,1,16418,4,11.01,9.71
1,34000,1,8718,1,10.43,9.07
1,24434,1,13467,0,10.10,9.51
1,26052,1,8610,0,10.17,9.06
1,44780,1,12318,0,10.71,9.42
1,15168,2,11176,1,9.63,9.32
1,153000,1,23225,1,11.94,10.05
1,17202,2,2464,0,9.75,7.81
1,83120,5,7453,1,11.33,8.92
1,9400,1,8353,2,9.15,9.03
2,38152,1,14367,0,10.55,9.57
1,83000,1,17673,0,11.33,9.78
1,54166,1,9366,0,10.90,9.14
1,27332,1,7359,0,10.22,8.90
1,5661,2,4179,2,8.64,8.34
1,95452,1,13274,0,11.47,9.49
1,83569,1,36756,0,11.33,10.51
1,110000,1,25732,2,11.61,10.16
1,139000,1,16076,1,11.84,9.69
2,19000,1,12086,0,9.85,9.40
2,400,1,3060,0,5.99,8.03
1,134322,1,12941,0,11.81,9.47
1,14938,1,13778,0,9.61,9.53
1,2000,1,4800,0,7.60,8.48
1,7000,1,11929,2,8.85,9.39
1,471252,4,27003,1,13.06,10.20
1,23400,1,3913,0,10.06,8.27
1,31626,1,10724,0,10.36,9.28
1,122000,1,27797,0,11.71,10.23
1,40000,1,26365,0,10.60,10.18
1,58000,1,7068,0,10.97,8.86
1,188200,1,23610,0,12.15,10.07
1,55240,2,3350,1,10.92,8.12
1,14574,1,3606,0,9.59,8.19
1,150000,1,18160,1,11.92,9.81
1,230,2,2645,0,5.44,7.88
1,70186,1,13705,0,11.16,9.53
1,30000,2,4471,0,10.31,8.41
1,162000,1,27688,2,12.00,10.23
1,136408,1,26007,0,11.82,10.17
1,38600,1,10684,6,10.56,9.28
1,17958,1,4168,0,9.80,8.34
1,130426,1,40513,0,11.78,10.61
1,178000,1,25624,2,12.09,10.15
1,100000,1,27666,1,11.51,10.23
1,37320,1,10889,0,10.53,9.30
1,756,2,9596,2,6.63,9.17
1,70801,1,14095,0,11.17,9.55
1,20546,1,6211,0,9.93,8.73
1,42000,1,11677,2,10.65,9.37
1,10116,1,3435,0,9.22,8.14
1,11418,1,4586,2,9.34,8.43
2,83252,1,12109,0,11.33,9.40
1,230600,1,23873,2,12.35,10.08
1,63000,1,9979,0,11.05,9.21
2,2000,1,7313,0,7.60,8.90
1,130200,1,14868,0,11.78,9.61
1,37000,1,12737,0,10.52,9.45
1,206000,1,27030,0,12.24,10.20
2,2080,1,4780,0,7.64,8.47
1,184000,1,30419,0,12.12,10.32
1,130000,6,16703,0,11.78,9.72
1,39744,1,9574,0,10.59,9.17
1,40800,1,6716,0,10.62,8.81
1,80000,1,7479,0,11.29,8.92
1,171201,1,27054,1,12.05,10.21
2,32186,3,10276,0,10.38,9.24
1,53252,1,22222,0,10.88,10.01
1,53017,2,13760,0,10.88,9.53
1,24562,1,14322,0,10.11,9.57
1,50706,1,8906,0,10.83,9.09
1,100000,1,23936,0,11.51,10.08
1,3456,1,5958,0,8.15,8.69
1,21770,1,5741,0,9.99,8.66
1,107200,4,13499,0,11.58,9.51
1,24526,1,38112,0,10.11,10.55
1,65000,1,13474,3,11.08,9.51
1,65400,1,15715,0,11.09,9.66
1,686267,1,53215,2,13.44,10.88
1,22071,1,4010,0,10.00,8.30
1,8076,1,1835,0,9.00,7.51
1,1860,2,2853,0,7.53,7.96
1,203186,1,36692,0,12.22,10.51
1,70000,1,20075,0,11.16,9.91
1,364510,1,20247,0,12.81,9.92
1,193000,4,38294,0,12.17,10.55
1,45000,2,9232,0,10.71,9.13
1,53000,1,10451,0,10.88,9.25
1,110800,6,23199,2,11.62,10.05
1,107000,1,10567,0,11.58,9.27
1,150800,1,35913,0,11.92,10.49
1,11900,1,14084,1,9.38,9.55
1,10015,1,5678,0,9.21,8.64
1,50000,1,16976,2,10.82,9.74
1,189000,1,21671,0,12.15,9.98
1,10000,1,6632,0,9.21,8.80
1,381484,1,57067,2,12.85,10.95
1,1400,1,2101,0,7.24,7.65
1,94000,1,13941,0,11.45,9.54
1,224000,1,30281,0,12.32,10.32
1,105050,1,10308,0,11.56,9.24
1,11226,1,14736,2,9.33,9.60
1,93526,1,13667,0,11.45,9.52
1,343284,1,31387,0,12.75,10.35
1,18000,1,7763,2,9.80,8.96
1,16866,1,2745,0,9.73,7.92
1,145778,1,29469,2,11.89,10.29
1,31600,1,10151,2,10.36,9.23
1,181430,1,13473,0,12.11,9.51
1,25000,1,5008,0,10.13,8.52
1,2691,1,718,0,7.90,6.58
1,95000,1,11797,0,11.46,9.38
1,40000,1,11764,0,10.60,9.37
1,140000,1,20035,1,11.85,9.91
1,17000,1,2250,0,9.74,7.72
1,47550,1,7423,0,10.77,8.91
1,26196,1,23112,0,10.17,10.05
1,64000,1,4305,0,11.07,8.37
2,41652,1,19747,0,10.64,9.89
1,73100,1,11727,3,11.20,9.37
1,74492,2,12769,3,11.22,9.45
2,40180,1,10844,0,10.60,9.29
1,26191,2,6536,3,10.17,8.79
1,9000,1,9181,1,9.10,9.12
1,68000,1,19935,0,11.13,9.90
1,14000,2,3908,0,9.55,8.27
1,54000,1,11529,2,10.90,9.35
1,112752,1,11150,0,11.63,9.32
1,216500,1,22883,2,12.29,10.04
1,9499,1,5841,0,9.16,8.67
1,1626,2,7382,0,7.39,8.91
1,28275,1,5854,1,10.25,8.67
2,74800,1,18878,1,11.22,9.85
1,26970,1,9076,0,10.20,9.11
2,39672,1,9813,0,10.59,9.19
1,48526,1,4381,0,10.79,8.39
