UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1,14063,3,1028.25,0,8.569544,6.179170954
2,260104,1,8232.20,0,12.35452805,9.095048881
1,2319,1,195.44,1,9.788567,9.027298716
1,102390,1,2575.34,2,11.65064193,8.861742967
1,97032,1,34201.54,0,11.688243,10.3131446
1,3838,1,19969.10,0,7.991450435,6.981610029
1,3612,1,4336.58,1,9.943087457,9.31095971
1,164179,1,15848.67,0,11.96424525,9.354008723
1,26522,4,4301.30,2,9.545798262,8.903797365
2,35642,1,131.44,0,9.778970356,8.779183852
1,54899,1,19152.86,0,11.30867422,9.490255538
1,20354,2,18081.14,0,7.550212527,7.677354752
1,30657,1,1518.85,0,10.38685478,8.444478237
1,52129,1,3864.14,0,10.8258968,8.923320625
1,69412,1,5079.02,0,10.8023365,9.29971222
1,17814,1,19828.32,0,9.263201846,7.874447766
1,45623,1,8216.41,0,9.193150026,8.023742425
1,50849,1,17258.12,2,11.07255743,8.521246408
1,19703,2,9361.56,0,9.824609869,9.004558904
1,212008,1,8201.87,0,12.05828694,9.721915495
1,83006,1,16364.82,0,10.7873172,8.851581701
1,15484,1,13185.80,0,9.405555298,7.929028002
1,153805,1,48327.13,2,11.71824808,10.83032952
1,62144,1,33737.50,0,11.08435478,9.628062486
1,70663,1,15057.92,0,11.2515522,9.003993376
1,381499,1,38928.67,0,12.83462653,10.05302883
1,86284,1,14491.05,0,10.64390864,8.962261522
1,205280,1,34968.77,0,11.94754571,10.080523
1,122824,1,12763.76,0,11.63733113,9.953059535
1,416900,1,44559.86,0,13.18213974,10.53666806
1,278136,1,41438.76,0,12.79348679,10.16038003
1,21504,2,15291.46,2,8.781342326,7.145198372
1,19231,2,5898.71,0,9.662459301,8.349803
1,84899,1,14813.48,0,11.16569676,8.57209491
1,164730,1,34545.22,1,12.22559344,10.21119337
1,59968,1,14101.56,0,11.44547698,8.59413085
1,21853,1,8152.23,0,9.799637994,8.02017029
1,236948,1,12280.78,0,12.29772087,9.950126339
1,6939,4,14126.54,0,10.16506782,8.483075
1,70258,1,4385.25,0,11.31736946,9.970780
1,30673,1,10895.92,1,8.845844646,8.254081
2,23285,4,2657.16,4,10.45557194,9.322076349
1,9869,1,2342.40,0,10.52477433,8.566208368
1,188,2,19461.50,0,9.392065,7.650314128
1,81606,1,2746.54,0,11.33857099,9.591843
1,29783,1,19083.35,0,10.26891704,8.299968608
1,48446,1,10083.82,0,10.95432045,7.334587
1,14423,1,9767.24,0,9.836181386,7.397586661
1,36974,1,7321.41,0,8.999020406,7.141800276
1,270137,1,30197.08,0,12.85111602,9.951475463
1,74228,1,8116.60,0,11.2791641,9.348656825
1,151514,1,12106.67,1,12.14802124,9.729073219
1,33983,1,7231.68,0,9.692193417,9.335873715
1,118662,1,17568.27,0,11.91732331,9.152614268
1,32634,1,5063.31,2,9.8887962,8.406253866
1,180483,1,90388.01,0,11.80324666,11.70078096
1,11247,1,10312.33,0,9.948249531,8.556822482
1,84628,1,19971.98,0,11.13237033,9.043198133
1,13537,1,607.92,0,10.39867443,8.574820
1,287172,1,36725.60,0,12.44317268,10.47887218
1,53870,1,227.32,0,11.04977765,8.265181149
1,90468,1,8703.74,1,11.40903292,8.530690
1,50018,1,16340.57,0,10.84049089,9.400403555
1,12409,6,9579.73,0,10.24477259,7.452663446
1,361150,1,72983.05,0,5.305154532,8.91121341
1,171921,2,5481.02,1,12.19619193,8.839911071
1,19109,1,10196.38,0,10.87579005,7.964234695
1,4995,1,4950.63,0,7.814403456,8.233516816
1,60191,1,6125.05,0,10.6312833,8.808724081
1,13695,1,13983.44,1,10.6077745,8.611095873
1,132277,1,12839.10,1,11.82722134,8.391562281
1,91670,4,19854.34,3,11.23088786,8.410269966
1,172583,1,63193.97,0,11.57292224,10.61728454
1,1801,1,11201.27,1,10.7367448,7.649231051
1,38106,5,1960.41,0,10.41352094,7.572068287
1,14761,1,6473.20,0,7.5673384,8.75670835
1,112352,1,11104.04,0,11.73221748,9.176548272
1,121481,1,14405.70,0,11.91178174,9.601233154
1,60021,1,20208.22,0,10.74858991,8.772820
1,332073,4,215915.67,1,12.44620999,12.50444583
1,55919,1,879.29,0,10.61417846,8.59963979
1,67974,1,18589.64,0,11.35576252,9.367868396
1,13997,1,17210.99,0,10.24986005,9.091022117
2,25038,1,16373.32,0,10.61780006,9.417810186
1,747232,1,52562.29,0,13.67253868,10.54767511
1,174105,1,35755.81,0,12.34790189,9.941019
1,25592,1,8844.20,0,10.15353321,9.26706191
1,163727,1,4181.14,0,12.22306249,9.471311
1,126490,1,8406.93,1,11.82144589,8.760008062
1,19453,1,16825.95,2,10.21931106,7.750961755
1,37449,2,17140.68,0,7.739462236,7.170105025
1,37911,1,20525.66,0,5.3772109,8.094921746
1,14120,1,18964.34,0,7.559703196,8.576541
1,65910,5,14595.30,2,10.64103334,8.96157598
1,30266,1,11170.07,0,10.68326474,9.261226611
1,151554,1,36736.51,2,12.32069205,10.28474225
1,33539,1,3993.10,0,10.64199252,7.895022761
1,18398,1,19717.03,0,9.512743,7.933333532
1,28455,1,15243.32,0,10.8268109,8.85680439
1,6794,1,12733.65,1,10.3636703,9.474036824
1,272024,1,9323.91,0,12.40636021,9.625931028
1,113031,1,34815.64,0,11.53821949,10.09736461
1,118721,1,34478.52,0,11.62399757,10.6672195
1,67987,1,19202.08,0,10.8540369,8.616518133
1,22970,1,12228.94,0,9.82302455,8.466676591
1,33427,2,4634.35,0,9.765743785,7.834303677
1,639017,1,9479.85,3,13.49175212,9.571721949
1,31381,1,5263.23,0,10.77737736,9.604328033
1,50962,1,19331.64,0,11.29610211,9.660268
2,14501,1,18026.25,0,10.36322536,7.812829466
1,83823,1,11911.92,0,10.7337795,8.999568048
1,2614,1,4273.37,2,9.384756,9.072741
1,29898,1,1025.02,0,10.01777718,8.335256655
1,1326,4,2951.03,1,9.918190201,8.06488376
1,118667,1,9518.95,0,11.92688842,9.985150865
1,90699,1,14427.83,0,10.84126644,7.147200974
1,585,2,4860.07,0,10.69493597,8.798273614
1,25374,1,14647.07,0,9.883393728,7.913860
1,3288,1,18417.79,0,8.031145206,8.471296
1,185617,1,58696.46,0,12.33144642,10.74966144
2,33024,4,9142.96,0,10.90316946,8.454928261
1,83667,1,13822.65,0,11.4272218,9.862691729
1,368006,1,233624.09,0,9.977245392,7.669461576
1,48381,2,18916.40,3,10.68117557,8.247321086
1,50049,1,7286.01,0,11.14858662,8.674353315
1,77858,1,14666.76,0,11.09861207,8.740185832
1,48058,1,3568.23,0,10.509607,9.534661
1,41988,1,11944.84,0,7.768534548,8.551214197
1,81639,1,7676.71,0,11.1718527,9.252124853
1,34981,1,9411.14,0,9.200348148,9.061587305
1,10975,1,9427.13,0,10.32403684,8.546654438
1,36157,1,14194.67,0,7.717323798,8.659305862
1,109859,1,18078.75,0,11.80423931,9.19398425
1,5159,1,10057.74,0,7.207168312,7.667157953
1,70184,1,3214.88,0,11.03314793,9.802255
1,63914,1,16126.93,0,11.07023714,9.342375868
1,152091,1,16073.56,2,12.274731,9.333192
1,20331,2,20370.75,1,9.106515408,8.882347
1,43142,1,8474.13,0,9.731692492,7.674719736
1,20981,2,9958.01,0,10.02242632,8.514383498
1,21558,1,11588.39,0,10.08427175,8.512876686
1,34105,1,19059.04,0,9.923975596,8.759235032
1,25246,1,15065.65,1,7.150373513,7.266134793
2,6299,1,551.87,0,10.12170076,9.206198312
1,43774,4,4505.68,0,10.75483397,7.930476
1,21406,1,18246.61,0,10.77915599,9.023823
1,37967,4,12542.14,0,10.08526828,9.327720978
1,18756,1,18671.94,0,10.30872158,9.112731
1,86780,1,30094.67,0,11.02897422,10.04395089
1,18787,1,4572.52,2,9.908143,7.884405891
1,250527,1,187.67,1,12.43010314,9.666491524
1,57485,1,21267.71,0,11.01985496,7.119446373
1,45196,1,2998.04,3,9.95059237,8.840920577
1,28238,1,13764.02,0,10.43627619,8.712135
2,98435,1,10506.94,0,11.79989806,8.802203115
2,18730,3,8178.59,1,10.53800999,8.744971
1,107273,1,11516.27,0,11.66761605,8.067126079
1,4161,1,1763.35,0,8.859129,6.773743087
1,57032,1,20714.80,0,11.05960061,9.054754
1,50807,1,10571.30,1,11.03397598,9.718148348
1,126657,1,424.60,0,11.7007293,8.599306553
1,8417,1,9011.54,2,9.989107,8.264414546
1,29401,1,16191.70,0,9.987061719,7.806288359
1,125430,1,6732.06,0,11.48328473,7.659890462
1,81890,1,15932.86,0,10.84777019,8.209846095
1,24668,1,16407.63,2,10.48794052,7.790040326
1,157664,1,5181.45,0,12.33787559,7.953833625
1,42194,1,20670.99,0,9.084084996,7.301926112
1,17038,1,692.36,0,10.29864458,7.373760171
1,166005,1,39704.95,0,12.26315137,9.776304609
1,30413,1,10994.47,0,10.88668072,8.012213
1,24860,1,3359.28,0,9.677588566,9.162407922
2,45985,2,5591.02,1,9.665982808,9.203459607
1,45901,4,12713.08,0,10.26529297,8.724697706
1,44703,1,6017.43,0,9.943102732,7.596918429
1,92884,1,17917.76,0,10.73971569,8.359485039
1,123917,1,4765.08,0,11.77766424,8.743675753
1,71590,1,8261.72,0,11.37263148,8.81937908
1,33879,2,10870.44,1,10.00179475,8.683894589
1,154354,1,7320.51,0,12.07024608,9.478008953
1,60828,1,17614.32,0,11.46900952,9.560266603
1,338013,1,26959.65,0,12.65276176,10.24220277
1,7913,2,1990.61,0,5.351487632,7.239763088
1,286,2,3389.16,2,10.85627383,9.947317
1,79478,1,13423.49,0,11.33221125,8.67084241
1,54809,1,12076.48,1,11.09411902,9.840999012
1,37839,1,1444.88,0,10.4158706,9.610735
1,464504,1,63707.85,0,7.553728485,10.77424609
1,94639,1,10288.72,0,11.46761239,9.406682121
1,19122,1,6888.34,1,8.141746257,8.749995974
1,140248,1,15595.80,0,11.9284955,8.992392203
1,21866,1,615.92,1,10.560962,8.715434018
1,16387,1,9328.32,0,6.821332477,8.383960673
1,5010,1,14219.77,0,8.083084,7.999458649
1,138398,1,20546.95,3,11.75734846,8.869993121
1,86202,1,16285.97,0,11.23884225,9.295920879
1,15592,1,18911.04,0,9.817632747,8.003855755
1,21963,2,2626.65,2,9.381674179,8.798359039
1,15698,1,9233.14,0,8.691588573,7.761125055
1,49456,1,775.28,1,11.31981406,8.191726
1,2228,1,5880.08,0,8.809151761,7.412962703
1,161707,1,29518.70,0,11.95750206,10.70962806
1,10155,2,7406.54,0,7.557219011,6.044964503
1,25263,1,8042.39,0,9.391817704,8.133193374
1,57082,4,17166.70,2,11.05369115,8.786878822
1,57746,1,4127.84,0,10.66901802,7.784854336
1,128316,1,17621.82,0,11.6338983,9.882593523
1,35389,1,11616.56,0,10.27932176,9.460424
1,158998,1,28550.63,1,12.22690886,10.43666254
1,89330,2,11835.76,1,11.09502823,9.074912524
1,60289,1,3530.23,0,11.40026443,8.451153365
1,160519,6,10629.05,2,11.70986892,9.036188134
1,82253,1,21818.18,0,10.59675124,10.26624686
1,2235,1,18439.58,0,10.61071639,9.062178615
1,92889,1,7146.42,0,11.45591446,8.193755569
1,147490,1,7411.26,0,11.95508353,9.933381076
1,118158,1,21248.60,0,11.77949504,8.554502202
1,34862,1,13136.81,0,8.354852177,5.674566358
1,50350,1,8975.63,1,10.86498291,8.332012207
1,38910,1,16902.68,0,7.808654168,8.473377243
1,286926,4,1537.67,1,12.81982642,9.893698804
1,70165,1,12224.00,0,10.76552209,9.089401
1,101713,1,11165.59,0,11.67979083,8.706266496
1,51982,1,18402.46,1,11.1562082,8.602680804
2,196729,1,12557.58,3,12.14232897,10.02396545
1,276686,1,31664.63,2,12.838036,10.4371765
1,163881,1,74911.39,0,11.95777669,11.08528105
1,44199,1,16716.52,0,10.32613096,8.552072083
1,405024,1,28732.88,0,13.2679743,10.07790347
1,51774,1,11953.79,0,11.0723898,9.444304453
1,20581,1,15133.10,2,10.61857147,9.328909318
1,36311,1,21257.18,0,10.02168853,8.232694146
2,39886,1,14841.82,0,10.23626996,8.244486522
1,1988,1,20541.32,0,10.47242366,8.307094324
1,104700,1,29831.86,2,11.62033114,10.3453066
2,119554,1,13037.46,0,11.49677772,8.701345871
1,6245,1,15938.65,0,10.48246287,8.714593911
1,233781,1,7504.19,0,12.09254351,9.197193092
1,92902,1,5820.16,1,10.776547,9.336446301
1,351244,1,20774.28,3,12.4263121,9.862924686
2,20961,2,7506.70,0,10.40498379,7.760129156
1,26824,1,21349.57,2,10.48664342,8.601663037
1,109743,1,18212.10,0,11.58271451,9.895910335
1,122003,1,4691.54,0,11.90979805,10.00839261
1,57725,1,17700.95,0,11.31398723,7.534894893
1,62304,1,21003.68,0,10.81638334,8.074774494
1,21294,1,5982.64,1,8.825621156,8.556410045
1,29108,4,14220.63,0,9.591337486,7.743240563
1,73795,1,16454.95,0,10.75942126,8.742084948
2,12620,1,1869.57,0,8.292353385,7.736060
1,107166,1,17512.08,2,11.90639271,8.879846708
1,5796,1,6652.94,0,10.27570667,8.303435535
1,37687,1,15111.67,0,10.7001162,8.996104866
1,4845,1,20291.97,0,10.13319778,7.855023
1,131205,1,22097.77,1,11.49713956,10.5630434
1,107981,1,34351.74,0,11.5017278,10.42966807
1,13751,1,6313.84,0,7.757017,8.530829176
1,35412,1,2536.39,0,9.587584,8.131915282
1,79717,1,15227.98,0,10.78041058,8.144412913
1,35692,1,20906.33,0,10.14385556,8.919325237
1,24820,1,10995.77,0,10.17044836,7.426357064
1,137260,1,7460.16,0,11.9163614,9.021817436
1,5943,1,9643.70,0,10.36366718,8.6152934
1,79025,1,8911.11,1,11.38825508,8.614233
1,53746,1,11403.63,0,11.05873747,9.321956676
1,83443,1,8795.46,4,10.59500624,9.34173015
1,17318,1,23059.71,0,10.92133657,10.07285375
1,80449,1,20914.43,0,11.07660651,8.523981346
1,81821,1,21281.66,0,11.39976673,9.726438563
1,79765,1,3800.37,1,10.99346169,9.344635182
1,10729,2,5222.24,0,9.388133942,8.624170817
1,87977,6,9385.85,0,10.6178426,9.067273943
1,11620,2,14949.12,0,10.43560354,8.257975
1,24957,2,765.81,2,10.31093361,9.709406205
1,32465,2,17855.63,0,9.419574751,7.603756
1,107253,6,13667.63,0,11.88906693,8.349781466
1,30252,2,5822.68,0,9.895653108,8.140115055
1,61833,1,18607.31,0,11.0868703,8.561911
1,152241,1,14151.66,1,12.11119879,9.233619846
1,38946,1,6834.93,0,9.579231,9.068140
1,26635,1,11742.47,0,10.79953444,8.853081506
1,831372,1,84666.29,1,6.476001275,4.623654
2,76158,1,1128.96,1,11.25574003,8.467972309
1,1313,1,15155.88,0,9.664243757,7.513104699
1,6328,1,18151.38,0,10.05127524,8.084098805
1,210970,1,36064.73,0,12.05416883,10.05858383
1,46910,1,3075.33,0,9.982448257,8.225295216
1,72562,1,12790.27,0,11.47951074,9.689562251
1,3768,1,16802.76,0,10.517549,9.317912486
1,36801,1,8995.65,1,10.34895907,8.144147249
1,133534,1,12477.41,2,11.630573,9.006925118
1,37270,1,5486.36,0,9.510044234,7.653812584
1,27421,1,6746.19,0,10.81565616,9.585395
1,33475,2,17283.37,0,10.98170369,9.097714999
1,10340,1,10502.46,3,10.67608652,9.460871806
1,35243,2,9637.80,0,7.673805455,8.812390
1,423039,1,23963.16,0,12.9272334,10.37661934
1,36558,6,8057.91,0,8.00005766,7.455856236
1,17057,1,11166.01,2,10.92145765,8.700921341
1,28453,1,5009.13,0,10.73209786,9.546231539
1,30275,1,17269.89,3,10.69508894,8.435716
1,91288,1,8254.06,0,11.18530275,8.320854165
1,5282,1,5168.04,0,9.819457165,7.650361395
1,136053,1,6651.59,0,11.48562384,9.727345195
1,73328,1,17621.14,1,11.0891288,8.781765342
1,65277,1,19314.49,2,11.36303308,9.682767676
1,21957,1,20507.88,0,10.88267097,9.344179743
1,706,2,422.57,1,9.030380672,8.460591446
1,58631,1,16121.40,0,10.62780142,8.728400512
1,415200,1,11267.24,0,12.91042957,8.800921767
1,175722,1,2746.81,1,12.16485645,9.802882
1,167752,4,5338.99,0,11.70381408,9.357250502
2,429619,5,112345.98,3,12.9149992,6.216976058
1,23171,1,8690.07,0,11.00784501,9.54806327
1,63134,1,31355.39,0,10.9397745,10.17033586
1,40771,1,20008.27,0,10.50647796,9.482343403
1,12533,1,1339.83,0,9.268643161,8.137080555
1,125037,1,15170.91,0,11.78295785,8.885499674
1,33845,1,18251.10,1,10.93788869,7.81836689
1,39519,2,7692.99,0,10.25492378,8.55750516
1,181696,1,324175.52,1,13.30906129,10.32543666
1,114472,1,26054.87,1,11.52555401,10.34315332
1,2939,1,6493.09,0,10.01181261,8.180023539
1,97883,1,3187.53,0,11.54826416,8.473553641
1,82924,1,11823.91,0,11.13872899,8.838332138
2,94208,1,26673.12,2,10.65194584,10.03913683
1,16563,1,678.82,0,10.15966861,7.704074545
1,21265,1,5043.58,2,10.4141802,8.221238664
1,226811,1,38791.68,0,12.0518052,9.962317624
1,127604,1,8969.60,2,11.8483867,8.900064731
1,204471,1,18876.55,3,12.29317415,9.645352951
1,32318,1,20153.35,0,10.54554029,8.146444065
1,110673,1,5271.30,2,11.83712656,8.922455184
1,17196,1,12000.18,0,10.5604901,8.502830464
1,73955,1,18824.07,0,10.820568,8.382844407
1,35231,1,12455.99,0,10.12127355,8.580373
1,103301,1,3670.00,0,11.63417701,8.547890408
1,1155,1,5369.16,0,9.828821,8.658725522
1,30219,1,42340.60,0,9.632711641,10.31821535
1,49252,1,6462.23,2,11.21658189,9.358821599
1,2257,1,18540.06,0,10.23046824,9.216737048
1,10931,1,16995.24,0,10.47325358,8.35120259
1,79442,1,15868.30,0,10.98673759,8.865819681
1,51265,1,15442.36,0,10.58645873,9.50777444
1,147013,1,16888.33,0,12.39014945,9.433545
1,46734,2,18108.75,6,9.062563361,8.375671352
1,68349,1,1425.08,1,11.02156612,9.505327111
1,90886,1,3665.96,0,11.32084678,9.605320446
1,10487,1,10843.16,0,7.359457737,7.589809738
1,20979,1,4615.49,2,10.87604062,9.915791172
1,65249,1,11431.60,2,11.12745882,8.602153333
1,56561,1,10580.76,2,11.47667808,9.00695817
1,15874,1,2793.81,0,10.53392419,8.544256314
1,95413,1,1926.51,3,11.41813089,8.967687
2,131897,1,347.31,0,11.80685436,8.852869248
1,18458,1,17633.31,0,8.847417189,8.931741965
1,67708,1,1836.84,0,11.44833483,9.899124343
1,156672,6,20534.82,0,11.85909713,9.13585158
2,73563,1,21008.03,0,10.85568695,8.670725698
2,35391,1,15947.18,0,7.434262577,8.624805738
1,81014,1,9671.20,0,11.11485914,9.294626511
1,118241,1,5960.71,3,11.74187261,8.365371639
1,50085,1,8865.09,0,11.29551369,8.303858061
1,44308,1,7437.83,0,9.376755,7.429611136
1,163637,1,8521.72,0,12.31337995,10.01251354
1,210716,1,36784.72,0,12.25142396,10.09148746
1,249,1,19067.60,0,9.766460664,7.934270328
1,102677,1,3451.42,0,11.49574054,8.501040638
1,137728,1,5256.89,0,11.30169724,8.18078563
2,24755,1,4560.39,0,10.25762091,7.535345427
1,83210,1,1063.36,0,11.43146166,9.9488449
1,7208,1,18253.11,0,9.29707301,7.500070
1,111880,1,32217.24,0,11.73348934,10.84812432
1,40404,1,1524.29,2,10.1973485,7.591995881
1,87443,1,9583.47,0,11.46671349,9.675155595
1,59913,1,9676.03,2,10.85981813,9.009918521
2,1154,1,16632.76,0,10.9103139,8.533364277
1,38789,1,16280.86,0,7.764304639,8.37091136
1,8200,1,2957.82,0,10.31469091,9.319367677
1,37888,1,13422.01,0,10.35726224,8.688516746
1,80870,1,10931.50,1,11.22965206,9.518308904
1,56148,2,386.39,2,11.3073319,8.880150942
1,51838,1,3239.34,0,11.17698255,9.165209
1,92575,1,14271.51,4,11.40034537,9.770454085
1,28782,1,7899.69,0,10.73249565,9.102640
1,125814,1,41831.84,2,11.83560964,9.759910885
1,117994,1,10762.85,0,11.4896223,9.611113407
1,7299,1,14727.04,0,9.814887,7.391934391
1,28978,1,2939.30,0,9.868163,9.353947656
1,12212,1,10288.89,0,10.51969731,7.972212863
1,182681,1,15701.19,1,12.27159085,9.69528822
1,35251,1,17812.79,0,9.984569142,7.505159178
1,193300,1,4341.72,0,12.23229145,8.603452431
2,44831,1,8534.72,2,10.51955834,7.861506867
1,1842,4,10163.05,0,9.980495997,8.869934334
1,4399,6,9458.45,1,9.479203,9.835979
1,62116,1,10203.74,0,11.4456829,8.613955
1,7335,1,6388.13,0,9.540048865,7.919670646
1,11429,1,17286.57,0,9.654934156,8.574375099
1,17169,1,19504.37,0,10.50482865,10.00295501
1,83357,1,7516.62,1,10.65133792,7.660441
1,67488,1,13655.45,2,10.90815539,8.188701101
1,13045,1,8190.42,1,10.29612377,7.788565
1,119664,1,12399.28,0,11.66182012,9.239064945
1,18934,1,14881.24,0,10.1771423,8.432247978
1,158928,1,10757.87,0,12.13703403,8.469826
1,139248,1,14435.86,0,11.94016488,9.308525086
1,26507,1,16190.50,0,10.94433441,8.440366986
1,142932,1,18021.36,0,11.81972809,9.37385522
1,133125,1,4112.25,0,11.77672333,9.657541746
1,75442,4,4698.27,3,11.12193233,8.00773586
1,156610,1,53535.00,3,11.51092649,10.81025821
1,33050,1,10930.88,0,10.53421612,8.020111139
1,21972,1,17265.42,0,10.06468052,8.132235338
1,82680,1,11095.08,0,10.56607777,7.978979839
1,19471,1,19227.55,0,7.773579016,8.695998932
1,23895,1,16625.26,0,10.90837796,8.893034201
1,1092,1,10859.87,0,9.234971301,9.057859854
1,83571,1,17660.72,0,11.0942174,9.959249184
1,97690,1,10212.54,0,11.56282393,9.789862822
1,32757,1,7361.79,0,10.22425018,8.031647
1,75994,1,9310.77,1,11.43741599,8.846910846
1,37323,1,9794.98,1,10.29969864,7.719380777
1,157921,1,13924.75,0,12.18728634,9.029496
1,33015,3,1208.11,0,10.75960213,8.638444229
1,10035,1,15603.16,0,10.31937425,8.608243628
1,121437,1,20676.52,0,11.59694977,8.883068623
1,16424,1,9850.44,0,9.792622,9.199576
1,95013,1,1561.21,3,11.13924982,7.584288072
1,94697,1,4376.76,2,11.15412571,9.801173
2,10125,1,2293.17,2,10.843764,9.603842781
1,75228,4,5547.69,0,11.03420178,8.182381864
1,255770,1,38223.72,1,12.828575,10.44421709
1,94537,2,121.97,0,10.80058656,9.132504
1,380264,5,337444.45,6,8.961447912,12.9584918
1,28219,1,20066.89,0,7.549300004,8.066111
1,82618,1,4031.35,0,11.3586455,9.06931111
1,80758,1,3788.72,0,11.37253607,8.125237565
2,17052,1,20624.03,0,9.062421,8.727092483
1,44061,1,7758.45,0,10.54919643,9.03732063
1,139196,1,38603.48,2,11.67199409,10.20357377
1,111909,1,291.16,0,11.52123017,9.593107882
1,35955,1,21155.94,0,8.18034152,9.550457477
1,48509,1,450.12,0,10.89169588,8.987327173
1,375075,4,34263.70,0,12.41054067,10.21244205
1,27199,1,19831.06,0,10.33254238,8.949536068
1,381597,1,17765.59,0,12.77011641,9.786111012
1,161443,1,6696.33,0,12.37515685,9.746377649
1,30117,1,17570.49,0,10.26691965,8.015104434
2,111542,1,8452.70,2,11.6982419,9.545944297
1,37653,1,10721.54,0,9.393669023,6.742343058
1,28918,1,7820.04,1,10.44773819,8.623404307
2,47472,1,7638.12,0,6.761483365,8.011683042
1,48122,1,12469.91,0,11.24123412,9.143690139
1,102799,1,16720.15,0,11.566789,9.294123788
1,2192,1,14965.23,0,9.917331,7.579800143
1,6137,1,16422.83,0,10.11806414,8.788431335
1,92659,1,21654.97,0,10.72815377,10.41285495
1,45608,1,11399.20,0,9.7892945,8.274765713
1,71120,1,7597.12,0,11.05408553,9.329981314
