UrbanRural,Race,KidsCount,LogIncome,LogExpenditure
1,1,3,10.71441777,8.737709278
1,1,0,11.51292546,9.273113789
1,2,0,11.33857208,9.077597251
1,4,0,10.96819829,9.021074765
1,1,0,9.700881652,7.952028693
1,1,1,12.80922947,10.51357523
1,2,0,10.98189713,8.499022439
1,1,0,10.87362232,8.834434071
1,1,3,11.1927202,9.336629343
1,2,0,9.316680408,7.355428109
1,1,0,12.7544368,10.56034615
1,1,0,10.4154725,8.550499004
1,1,0,10.97267103,8.967971531
2,1,0,11.17043516,9.061337534
1,1,0,9.860319057,8.913819351
1,1,0,8.087025471,8.388298643
1,1,1,11.17437106,9.390814849
1,4,0,11.88448902,9.682820102
1,1,0,10.15124566,8.452192334
2,1,1,11.11432673,10.32032112
1,1,0,11.2904317,9.110299018
1,1,0,8.087025471,8.842219212
1,4,2,9.784478766,8.928940737
1,1,0,9.978734162,8.957252944
1,2,1,9.691654792,8.398694908
1,2,1,11.2515607,8.640796306
1,1,0,11.14186178,8.651082847
1,1,0,11.1844214,9.638132155
1,2,0,11.87756858,9.082260754
1,1,0,10.30895266,8.13539579
1,1,1,12.04358901,9.884100839
1,1,0,9.480367509,7.482118924
1,2,4,10.67426685,9.057208633
1,1,0,9.955700424,8.672086458
1,1,0,11.53272809,9.202526594
1,1,1,13.08794583,10.73296325
1,1,0,10.87804719,8.432520902
1,1,0,5.298317367,8.581481681
1,1,0,12.23790072,9.465447591
1,1,0,11.66134547,9.371126131
1,1,1,9.639261556,8.196960351
1,6,0,9.059401196,7.506774895
1,1,0,10.70405313,8.041681074
1,1,0,11.80559508,8.337707609
1,1,2,12.01514819,9.642447411
1,2,1,11.1124479,8.531522258
1,1,0,12.44508955,8.236489672
1,1,0,12.19190272,9.756519306
1,1,0,11.95134167,8.019393461
2,1,0,10.11819563,7.596894438
1,1,0,9.165761329,6.762729507
1,1,0,11.94470788,9.110022675
1,1,0,11.79097378,7.899895323
1,1,0,10.73639668,8.349799647
1,4,2,10.81977828,8.104325754
1,1,0,11.87965667,8.429381502
1,1,1,6.551080335,7.500805843
1,1,0,10.42975336,8.537714521
1,1,0,11.98292909,8.965291977
1,1,0,11.71629071,9.234138272
1,2,0,11.4615269,9.179511684
1,1,1,11.35040654,8.306533887
2,1,2,10.69516699,8.773268491
1,1,1,9.648595303,7.851142249
1,1,0,12.03290903,9.067467702
1,1,0,11.62625415,9.020550996
1,2,2,10.51867319,8.588133068
1,1,3,11.22524339,8.687706403
1,1,0,11.15625052,8.573762543
1,1,0,9.643809676,8.040768994
1,1,0,10.24259916,6.870053412
1,1,0,11.14186178,8.511285777
1,1,0,10.58258652,8.154940808
1,2,0,9.092907275,6.739730987
1,1,0,10.91508846,8.57508467
1,1,0,11.71996402,8.779875344
1,1,2,12.60148742,9.298671711
1,1,0,11.77528973,8.854569776
2,1,0,9.725914703,7.528466166
1,1,0,10.79961639,7.858028683
1,1,4,10.90595598,10.15857218
1,2,1,11.47210347,8.270281912
1,1,0,10.89807177,7.985030442
1,1,0,10.82774645,8.385032288
2,1,0,11.39639165,8.385245322
1,1,0,8.016647877,6.56901385
1,4,0,10.69194491,8.301149377
1,1,0,10.73639668,8.117585903
1,1,0,8.691146499,6.101812679
1,1,0,10.02685497,7.413769366
1,1,1,13.10843482,9.300302942
1,1,0,11.30343824,10.07329362
2,1,1,11.5411144,9.251418331
1,1,0,9.914724184,6.633976112
1,1,2,11.2515607,8.637657093
1,1,1,11.48452599,8.891752257
1,4,0,11.08214255,8.819037011
1,1,0,10.6268244,7.985484357
1,1,1,11.60823564,8.852664928
1,1,0,11.40756495,8.444066796
1,1,0,7.39387829,8.286546562
1,1,0,10.23995979,7.706012959
1,1,0,12.02694598,9.331074604
1,4,0,10.69312603,7.902364168
2,1,0,10.24643876,7.930685696
2,1,0,11.2904317,8.70582811
2,1,1,10.66895539,8.021639259
1,1,0,11.03488966,8.120762143
1,1,1,12.21602298,10.18314375
1,1,0,9.591444479,6.81197836
1,1,0,11.27441444,8.31021003
1,4,0,10.81977828,7.617964423
1,1,0,12.38050903,9.413158759
1,1,0,10.85224547,7.532222039
1,1,0,11.80210392,8.764573962
1,1,0,11.23848862,9.753638026
1,1,0,8.476371197,8.463166333
1,2,1,11.03682328,8.335531401
1,1,0,12.23529158,9.146258632
1,1,0,12.87667765,9.312220838
1,1,2,10.55059079,9.131274924
1,1,3,11.65268741,8.482981261
1,2,2,9.998797732,7.765123689
1,1,0,11.06663836,8.379099017
1,1,0,11.20504069,9.300420234
1,1,0,11.08063372,7.906516514
1,1,0,12.14098464,9.744101616
1,2,0,9.740968623,7.299324282
1,1,1,10.30895266,8.304288716
1,1,2,10.5852704,8.127256885
1,1,0,10.35666288,7.714305562
1,4,0,11.54922846,8.93476252
1,1,0,11.72156433,8.976220134
1,1,1,11.31751867,7.944787617
1,1,2,10.46310334,7.34590272
1,1,0,11.49272276,8.570332608
1,1,1,9.998797732,7.78068609
1,1,0,11.77528973,8.603569657
1,1,0,10.49404814,7.6632511
1,1,2,11.00209984,8.21921383
1,1,0,11.56171563,8.181090886
1,1,0,9.040263542,6.786340695
1,1,0,9.791382119,7.557472902
1,1,2,9.652458798,7.485959175
1,1,0,11.4516031,7.963257088
1,1,0,10.65140697,7.642044403
1,1,3,10.47163824,8.077058996
1,1,0,11.17661322,7.922998024
1,1,1,10.52942598,7.791453932
2,1,0,10.91871823,9.26135029
1,1,2,11.8277362,8.755435524
1,2,1,10.69194491,7.764649787
1,1,0,9.118225083,7.431299675
1,1,0,7.854769183,7.075808864
2,1,0,11.40756495,8.710509632
1,2,2,8.953510763,7.701501628
1,1,1,11.80931948,8.506570308
1,1,0,10.27505111,8.127183038
1,1,0,11.10820008,8.329151305
1,4,0,11.91839057,8.457180116
1,2,0,8.853665428,7.825950875
1,1,0,11.55414418,8.622843671
1,2,3,10.61961857,7.722404482
1,1,2,10.1266311,8.00182952
1,4,0,10.81279395,7.88130811
1,4,0,10.95080655,8.291400309
1,1,0,10.46681075,9.283342968
1,1,1,11.43497473,8.483636408
1,1,1,11.99535161,9.335937244
1,1,2,11.10645986,8.24426836
1,1,0,10.95423924,7.942747167
2,1,0,10.57719704,8.628361813
1,4,0,9.574983486,9.170734065
1,4,1,12.55672952,9.66586468
1,1,1,10.79957558,7.887615337
2,1,0,10.58930796,8.437283808
1,1,0,9.637175506,8.057403874
1,1,0,12.36734079,8.987738349
1,1,0,10.93385669,9.165935581
1,1,2,12.23076526,9.323066206
1,1,1,13.06702824,9.294788233
1,1,1,11.78322737,8.352515086
1,1,0,7.39387829,7.565102573
1,1,3,10.89673933,8.274357007
2,1,1,9.082507,6.689702871
1,1,0,11.51292546,8.315117814
1,1,0,9.435721418,6.551080335
1,1,0,12.00150548,10.44422143
1,1,0,9.487972109,7.99283194
1,1,4,11.06663836,8.263332667
1,1,0,10.77167988,7.658699558
1,1,3,10.33038794,7.961108661
1,1,0,9.364090972,7.851129247
1,1,1,11.31447453,8.896200231
1,1,0,12.51208936,9.857753341
1,1,0,10.79722588,8.823402564
1,1,1,9.822602824,7.599234369
1,1,2,11.42954386,8.464600801
1,1,0,10.67359577,7.573659723
1,1,0,10.18293582,7.776674825
1,1,2,10.91508846,8.449342525
1,1,0,11.51432449,8.219685216
1,1,1,10.37349118,7.832543128
1,1,0,11.64043879,8.836700912
1,1,0,11.2515607,8.88077787
1,1,1,11.00209984,7.728635826
1,6,2,10.63270144,8.300383712
1,1,0,9.902186707,7.098375639
1,1,4,11.91839057,8.978103514
1,1,1,11.12726298,8.3478155
1,1,0,10.98529272,8.349287237
1,1,0,11.63680543,9.890110138
1,1,0,11.74265528,8.700061815
2,1,2,11.51292546,7.619969522
1,1,2,11.22524339,8.771551137
1,1,0,11.08214255,8.160137232
1,2,0,10.62672737,8.328322242
1,1,0,10.28171849,7.662467815
1,2,0,10.50493054,7.62847711
1,1,1,12.10901093,9.862374719
1,1,0,12.13955884,8.228532854
1,1,0,10.71774556,9.58268523
1,1,0,7.39387829,7.917779202
1,1,1,10.46310334,8.04125197
2,1,0,9.909022208,7.512617545
1,1,0,10.81685401,7.482306575
1,1,0,10.43804923,7.37337431
1,1,1,10.75363848,8.300416826
1,1,0,10.88743693,8.006523089
1,2,1,11.47210347,8.191924635
1,1,0,11.51292546,8.76478216
1,4,0,9.903487553,7.905503115
1,1,0,8.476371197,6.277113304
1,1,0,8.160518247,7.479676021
1,1,0,10.47962327,8.443761913
1,1,1,12.77813635,9.681630324
1,1,0,10.53049493,8.163181384
1,1,1,11.51292546,8.753666166
1,1,0,10.37349118,8.448363385
1,4,0,11.36210258,8.779052205
1,1,0,10.66272673,7.77579373
1,1,0,11.87080968,9.095836337
1,1,0,12.07710226,8.473432842
1,1,0,10.45737267,7.638198244
1,1,0,11.40806482,8.515341478
1,4,0,11.43496392,8.169761115
1,1,0,9.305650552,8.241747073
1,5,2,8.699514748,7.086737935
1,1,1,13.00151465,8.791878668
1,1,0,12.25247902,8.529911964
1,1,0,9.392661929,7.19209432
1,2,2,11.09771301,8.407564313
1,1,0,10.69312603,10.00103764
1,1,0,10.86891125,8.894944461
1,1,0,10.64601996,7.400060433
2,1,2,11.69524702,8.41717025
1,6,1,11.50085288,8.85450793
1,2,0,10.15136274,7.519095697
1,1,0,11.9511804,7.899559486
1,1,0,10.46310334,7.13263069
1,1,2,11.64307615,8.984537037
1,1,0,9.740968623,8.048085161
1,1,0,11.69498032,8.032143626
1,1,1,10.59021417,7.706312959
2,1,0,10.93937301,7.533871929
1,1,1,12.2010601,8.985403551
1,1,0,10.57643203,7.959974528
1,1,2,13.09926669,9.061406511
1,1,0,9.918523937,7.566656038
1,2,0,10.0785327,7.583077892
2,1,0,11.73606902,9.621671574
1,1,0,10.34727553,8.567442614
1,1,0,11.33857208,8.167233734
1,1,2,11.08214255,8.134882939
1,1,0,11.40756495,7.731089711
1,2,0,11.15625052,7.938415797
2,1,2,10.34174248,8.290794347
1,1,0,12.74573059,7.981309931
1,4,2,8.891649113,8.996744744
1,1,0,9.574636203,8.213652703
1,1,3,10.49127422,8.095395419
2,1,0,7.39387829,7.84421461
1,2,0,9.998797732,7.632966229
1,1,1,11.47833402,8.631429197
1,1,0,9.457512901,6.734987895
1,1,0,10.89027403,7.574216177
1,1,0,11.20946625,8.121381321
1,2,0,11.72618028,8.17058645
1,1,0,10.46310334,8.478899249
1,1,3,10.61152335,8.156868739
1,1,0,11.24373798,7.978453778
1,1,0,9.546812609,8.246324525
1,1,0,12.14100065,9.701096606
1,1,0,9.583557733,7.570615041
2,1,0,7.39387829,7.45027333
1,1,1,10.61641285,8.267620112
1,1,0,9.980170777,8.014468004
1,1,2,10.62132735,7.918780279
1,1,0,11.80260554,8.643070773
1,1,0,11.91839057,8.215177765
1,4,1,11.16226099,8.588884185
2,3,0,10.46310334,7.073128521
1,1,1,10.49127422,7.909477227
1,1,0,10.3155972,8.094963347
1,1,0,11.9697172,8.827041918
1,6,1,12.129116,9.090497085
1,1,0,11.98417831,8.853522561
1,1,0,9.271059107,6.855057525
1,4,3,11.26446411,8.19042373
2,2,3,8.853665428,7.580929318
1,1,0,10.28106746,8.692546073
1,1,3,11.00043178,8.590474619
1,1,0,11.80559508,8.781491477
1,1,2,11.9511804,9.040875813
2,1,0,11.76780021,8.120687815
1,1,0,8.087025471,8.528518814
1,1,0,11.63498379,8.596312402
1,1,0,11.05089001,8.099756722
1,1,0,9.61580548,6.395261598
1,1,0,11.05769221,8.467600198
1,1,0,11.0806029,8.817273087
1,1,0,8.040446881,6.843749949
1,1,0,11.08683919,8.290543501
1,2,0,11.60823564,8.812481255
1,1,0,10.54534144,7.436764573
1,1,0,10.57497689,7.913539305
1,1,0,7.39387829,7.818215728
1,1,0,11.63055738,8.510601514
1,1,0,10.95430918,8.43083616
1,1,0,8.006367568,7.894796473
1,1,0,11.60641581,9.033463959
1,2,0,9.740968623,7.39988726
1,1,2,11.77912851,9.088229234
1,1,2,10.97934285,8.814689452
1,1,1,8.699514748,7.107084138
1,1,0,11.13453063,8.103872307
1,2,0,10.30895266,7.342077778
1,1,0,11.55354904,8.623877836
1,1,3,10.71441777,8.53623082
1,1,0,8.813141008,7.145393276
1,1,0,10.91527027,8.104502058
1,1,2,12.77926443,9.05974162
2,1,0,9.21473072,7.456050083
1,1,1,12.99317909,9.638567411
1,1,1,11.91839057,8.97505183
1,1,0,9.097619502,8.047189562
1,1,0,8.06022424,7.069023427
1,1,0,9.758346167,7.466132186
1,2,0,10.51867319,7.364230308
1,1,0,10.56648476,7.22366031
1,1,0,11.61728548,9.721961347
1,6,0,10.858999,8.371357843
1,1,2,10.66895539,8.121094085
1,1,0,11.05139781,8.082170531
1,1,2,10.62132735,8.661827298
1,1,0,11.89273083,8.759830836
1,1,0,10.30895266,7.966557804
1,1,1,10.41813586,7.94319107
1,1,0,5.010635294,8.946461632
1,1,0,7.39387829,7.431891917
1,1,2,11.36210258,8.242190396
1,2,0,10.71441777,7.818396764
1,1,3,11.99658542,8.975714488
1,1,0,10.87069951,8.99102283
2,1,0,11.35040654,9.584951005
1,1,0,9.200290036,8.252815217
1,1,0,10.19144459,7.919174356
1,1,1,12.06104687,8.666805021
1,1,0,10.62132735,8.010165911
1,6,0,11.5767356,8.557519063
1,1,4,12.95532838,9.830590344
1,1,0,7.215239979,8.275885669
1,1,0,10.86283777,7.645078806
1,1,0,11.1102365,10.13103473
2,1,0,5.96100534,4.601831619
1,1,4,10.06070495,8.321725603
1,1,0,10.00106788,7.426846647
1,1,0,11.6351431,8.226207883
1,1,0,9.325987796,7.141772853
1,1,1,11.80448999,9.204414509
1,1,0,10.9355326,7.443273496
1,1,0,10.50632702,8.295548516
1,1,0,11.69524702,8.470854843
1,2,0,10.96819829,7.918780279
1,1,0,7.122059882,6.732607886
1,1,0,11.13154791,7.903688639
1,4,3,10.4341158,7.974796643
1,4,0,11.26446411,9.867290264
1,1,0,7.377758908,7.885974855
1,1,2,11.92304638,8.842303511
1,1,0,8.29404964,6.866933284
1,1,1,10.4341158,7.744851277
1,4,0,12.76019911,10.39909073
1,1,0,9.489334816,8.308281214
1,2,0,11.23848862,8.465496321
1,1,0,11.55214618,8.213584968
1,1,0,11.14186178,7.970826742
1,5,0,9.893437217,7.174469071
1,1,0,10.63060128,8.810608796
1,1,0,11.35510138,8.620471541
1,1,0,11.21702303,8.787881682
1,1,0,10.08338952,7.787658627
1,1,0,12.61153775,9.402530664
1,1,0,10.56100756,7.269802457
1,1,0,10.10291202,7.890083421
1,1,2,10.1266311,8.307973083
1,2,0,11.22238598,8.348301055
1,1,0,12.20607265,8.731513032
1,2,0,9.964911855,7.341483852
1,2,1,11.6351431,8.133103003
1,1,0,11.91371298,9.104312967
1,1,0,10.74073508,7.932810726
1,1,0,10.94662237,6.945853632
1,1,0,10.68106779,8.157274908
1,1,2,12.5776362,9.279399908
1,6,3,8.743531634,7.726653665
1,1,0,12.11724143,8.845249168
1,2,0,11.19548497,8.604975105
2,1,0,9.987920609,7.613983183
1,1,0,10.30935258,7.669183951
1,2,0,12.84979321,8.388244289
1,1,2,9.849136958,7.774715715
1,1,0,10.66895539,8.919649337
1,1,0,9.210340372,9.370857344
1,1,0,10.79957558,8.030588524
1,1,0,11.38441004,8.375979036
1,2,2,11.36210258,8.393465018
1,1,0,9.554922492,7.606055808
1,1,0,9.903487553,8.024971208
1,1,0,10.86276114,8.122074375
1,1,0,8.881836305,8.47008412
1,1,0,10.68340858,8.428143375
1,1,0,11.98292909,9.040707966
2,1,0,9.526755663,7.541506267
2,1,0,11.3384054,8.858475271
1,1,0,11.23848862,8.007727775
2,1,0,10.23422911,7.902296369
1,1,3,11.03488966,8.255113886
1,1,1,12.19602231,9.275003885
1,1,0,11.09741002,8.000600973
1,1,4,11.00708738,8.716180647
1,1,3,9.862665558,6.870226398
1,1,0,11.28476937,8.206014994
1,1,0,11.85082525,8.945812611
2,1,2,11.49274317,8.655266753
1,1,0,11.91972302,9.705753497
1,1,0,12.49873853,8.845825245
1,1,2,12.61513129,10.53360351
1,1,0,10.52449406,9.473473572
1,1,0,10.858999,8.687104728
1,4,0,9.786953736,8.710413474
1,1,1,10.83950248,9.496665274
1,1,1,11.21188794,9.488241004
2,1,0,9.319015389,8.816111896
1,1,0,10.63248439,9.019093071
1,1,2,10.04324949,9.217315996
1,2,0,9.546669741,8.255568653
1,1,0,7.742402022,5.888877958
1,1,3,10.75790288,9.484123812
2,1,0,10.63166398,9.297916173
1,1,0,10.30895266,9.131470299
1,1,0,9.850614063,9.08873755
1,6,0,9.980448594,8.306719043
1,1,0,10.27505111,8.781363532
1,1,2,9.852194258,8.640118556
1,1,0,11.51292546,10.0487928
1,1,0,10.53937631,9.047439016
1,1,0,11.99943585,10.23609519
1,1,0,10.90275821,9.101083386
1,1,0,11.32659589,9.401662973
1,1,0,11.15125234,8.481099584
1,1,0,10.36929489,8.876370017
1,1,0,10.41187019,8.838986793
1,1,1,11.91839057,9.53298047
1,2,0,10.261162,8.952424213
1,1,0,11.60823564,9.926434745
1,1,0,12.29225034,10.56085296
1,1,1,10.68051622,9.569272759
1,1,0,10.20359214,8.981115882
1,1,0,10.23924525,8.490849196
1,1,0,9.006018575,7.284546458
1,1,0,11.26479738,9.525899007
1,1,0,9.987920609,7.860956365
1,1,4,11.01039864,9.706133573
1,1,1,10.4341158,9.073168074
1,1,0,10.10373088,9.507997527
1,1,0,10.16784982,9.060708633
1,1,0,10.70951689,9.41883719
1,2,1,9.626943224,9.321550735
1,1,1,11.9381932,10.05299533
1,2,0,9.752780935,7.809439899
1,5,1,11.32804063,8.916371928
1,1,2,9.148464968,9.030334121
2,1,0,10.54933346,9.572689189
1,1,0,11.32659589,9.779765038
1,1,0,10.89980868,9.144788025
1,1,0,10.21581346,8.9036114
1,2,2,8.641355834,8.337827262
1,1,0,11.46637878,9.493562514
1,1,0,11.33342792,10.51205676
1,1,2,11.60823564,10.15549063
1,1,1,11.84222921,9.685051659
2,1,0,9.852194258,9.399761666
2,1,0,5.991464547,8.026088492
1,1,0,11.80799518,9.468117215
1,1,0,9.611663581,9.530821145
1,1,0,7.60090246,8.476277422
1,1,2,8.853665428,9.386713715
1,4,1,13.06314826,10.20369645
1,1,0,10.0604913,8.271995756
1,1,0,10.36173485,9.280239499
1,1,0,11.71177632,10.23266539
1,1,0,10.59663473,10.17980339
1,1,0,10.96819829,8.863332833
1,1,0,12.14526051,10.06943622
1,2,1,10.91944261,8.116596215
1,1,0,9.586994398,8.190354404
1,1,1,11.91839057,9.806976652
1,2,0,5.438079309,7.880237291
1,1,0,11.15890414,9.525552484
1,2,0,10.30895266,8.40532262
1,1,2,11.99535161,10.22873813
1,1,0,11.82340567,10.16613063
1,1,6,10.56100756,9.276502574
1,1,0,9.795790977,8.335191583
1,1,0,11.7785613,10.60936667
1,1,2,12.08953883,10.15129445
1,1,1,11.51292546,10.22795227
1,1,0,10.52728465,9.295508384
1,2,2,6.628041376,9.169112045
1,1,0,11.1676284,9.553557674
1,1,0,9.930421554,8.734077193
1,1,2,10.6454249,9.365397783
1,1,0,9.221873608,8.141772205
1,1,2,9.342946337,8.430872463
2,1,0,11.32962743,9.401704257
1,1,2,12.34843989,10.0805034
1,1,0,11.05089001,9.208238174
2,1,0,7.60090246,8.89736099
1,1,0,11.77682701,9.606983346
1,1,0,10.51867319,9.452246802
1,1,0,12.23563145,10.20469462
2,1,0,7.640123173,8.472195825
1,1,0,12.12269104,10.32283091
1,6,0,11.77528973,9.723330649
1,1,0,10.59021417,9.16680637
1,1,0,10.61643736,8.812248018
1,1,0,11.28978191,8.919854372
1,1,1,12.05059358,10.20557659
2,3,0,10.37928685,9.237566358
1,1,0,10.88279064,10.00883807
1,2,0,10.8783679,9.529484781
1,1,0,10.10895581,9.569569544
1,1,0,10.83379953,9.094424354
1,1,0,11.51292546,10.08312843
1,1,0,8.14786713,8.692490133
1,1,0,9.988288154,8.65538869
1,4,0,11.58245153,9.510333855
1,1,0,10.10748906,10.54828447
1,1,3,11.08214255,9.508535743
1,1,0,11.08827754,9.662339132
1,1,2,13.43902204,10.88209152
1,1,0,10.00201981,8.296421849
1,1,0,8.996651979,7.514527244
1,2,0,7.528331767,7.956126351
1,1,0,12.22187709,10.51031947
1,1,0,11.15625052,9.907230534
1,1,0,12.80630926,9.915774256
1,4,0,12.17044547,10.55305459
1,2,0,10.71441777,9.130403919
1,1,0,10.87804719,9.254429035
1,6,2,11.61548205,10.05186444
1,1,0,11.58058411,9.265510153
1,1,0,11.92370973,10.48884767
1,1,1,9.384293679,9.552830174
1,1,0,9.211839248,8.644354337
1,1,2,10.81977828,9.739585308
1,1,0,12.14950229,9.98371408
1,1,0,9.210340372,8.799699392
1,1,2,12.85182419,10.95198626
1,1,0,7.244227516,7.65004975
1,1,0,11.45105006,9.542589396
1,1,0,12.31940133,10.31828399
1,1,0,11.56219171,9.240627065
1,1,2,9.325987796,9.598041972
1,1,0,11.44599475,9.522757739
1,1,0,12.74631337,10.3541581
1,1,2,9.798127037,8.957091932
1,1,0,9.73305504,7.917354188
1,1,2,11.8898402,10.29110262
1,1,2,10.3609124,9.225302873
1,1,0,12.10862518,9.508457799
1,1,0,10.1266311,8.518841852
1,1,0,7.897668151,6.575773087
1,1,0,11.46163217,9.375600549
1,1,0,10.59663473,9.372820542
1,1,1,11.8493977,9.905213567
1,1,0,9.740968623,7.718729894
1,1,0,10.76953707,8.912338567
1,1,0,10.17336201,10.04812454
1,1,0,11.06663836,8.367532417
2,1,0,10.63710467,9.890731539
1,1,3,11.19958365,9.369627827
1,2,3,11.21844702,9.454814778
2,1,0,10.60112464,9.291367211
1,2,3,10.17317112,8.785080652
1,1,1,9.104979856,9.124918651
1,1,0,11.12726298,9.90025233
1,2,0,9.546812609,8.27071704
1,1,2,10.89673933,9.352599195
1,1,0,11.632946,9.319194777
1,1,2,12.28534583,10.03814956
1,1,0,9.158941809,8.672657294
1,2,0,7.39387829,8.906833749
1,1,1,10.2497333,8.674923172
2,1,1,11.22257316,9.845739264
1,1,0,10.20248042,9.113388846
2,1,0,10.58840093,9.191463316
1,1,0,10.78985502,8.385032288
2,1,0,10.36002593,8.834118482
1,1,0,11.03165864,9.074176947
1,1,0,11.91839057,9.999956152
1,1,0,12.2358256,9.994869573
1,1,0,11.777019,9.639284361
1,1,3,11.54195986,9.859326662
1,1,0,11.31447453,9.429945679
1,1,0,10.37511486,9.193499355
1,1,0,11.56219171,9.62213541
1,2,1,12.26904744,9.876773904
1,2,1,10.64566296,9.245562718
1,1,0,11.31873374,10.26114451
1,1,0,10.54534144,8.73949639
1,1,2,11.2515607,9.138710108
1,1,1,7.60090246,10.28725564
1,6,0,11.95246989,9.716956147
1,1,0,11.91839057,9.47087605
1,1,2,12.23076526,10.11445729
1,1,2,10.35774282,8.983377022
1,1,0,9.469005495,8.850374304
2,1,0,10.55226479,9.032528643
1,1,0,11.53713015,9.27169414
1,1,1,11.91855723,10.26158149
1,2,2,9.671618545,8.852235835
1,1,1,11.54490851,9.748031849
1,1,0,10.11851828,10.05371627
1,1,0,7.783224016,8.15017927
1,1,3,10.83958091,9.549469789
1,1,0,11.12992121,8.714321256
1,1,3,11.09741002,9.623641366
1,1,1,10.08405758,8.708928632
1,1,0,10.73639668,8.99190446
1,1,0,12.12269104,10.07188977
1,1,1,11.87059991,10.08523116
1,1,0,11.48465973,9.534089143
1,2,0,7.758333467,8.039028382
1,1,0,8.087025471,9.559464379
1,2,0,11.1280274,9.479909389
2,1,0,7.549609165,9.050318311
1,1,0,11.31447453,9.449510804
1,1,3,11.7905572,9.88965483
1,1,0,11.0022165,9.136225466
1,1,0,11.47777486,9.524851797
1,1,1,11.45105006,9.55192452
1,1,0,11.14475614,9.361429235
1,1,0,11.55214618,9.74167425
1,1,0,11.04189731,10.43454309
1,1,0,10.49127422,9.22857316
1,2,0,10.30895266,8.521225033
1,1,1,7.643482907,8.477828447
1,2,0,10.27505111,8.686049514
1,1,0,11.41786725,9.76055497
1,4,1,10.30895266,9.263430801
1,1,0,11.30220443,10.13946967
1,1,0,11.24248064,10.71349512
1,1,2,10.4341158,9.070072051
1,1,2,10.19361663,8.491259809
1,1,1,11.76756768,9.757333983
1,1,0,11.09741002,9.551106946
1,1,1,11.98417831,9.365975664
1,4,2,9.302007561,9.188452562
1,2,0,10.858999,8.98850846
1,1,0,11.2515607,9.418772227
1,1,0,10.73639668,9.015089576
1,2,0,9.998797732,8.608997232
1,1,0,10.45033648,8.771525284
1,1,0,11.46163217,9.195835696
1,1,5,10.24174391,8.652772486
1,1,2,11.91839057,9.637289706
1,1,0,10.40426284,9.646265695
1,1,0,9.981003995,8.673170773
1,1,0,10.31976071,9.747091013
1,1,1,13.002417,11.15190155
1,6,0,10.77174284,9.299929673
1,1,0,9.832313733,9.063463176
1,1,0,12.78852287,10.01682889
1,1,0,10.68505761,9.004821834
1,1,0,12.97868698,10.13598852
1,2,3,10.77937287,9.688265661
2,1,0,10.49753237,8.21818053
1,1,0,11.12890869,8.94991671
1,2,0,11.72177535,8.960968329
1,1,0,13.77423221,10.38481845
1,1,4,11.6784399,8.950915284
1,1,0,10.68237655,9.296976679
1,1,0,11.6784399,9.582024604
1,1,0,9.943957485,9.276128113
1,1,0,11.23883067,9.131383741
1,1,0,11.80559508,9.234715861
1,1,2,11.1124479,9.297205914
1,1,0,11.28978191,9.64950456
1,1,2,10.75790288,9.446834416
1,1,0,8.026170195,8.940891068
1,1,0,9.903487553,8.681011277
1,1,0,11.38509209,9.94788714
1,4,2,12.74631337,10.7596733
1,1,0,9.327056172,7.743703258
1,1,1,11.9511804,10.02877569
1,2,0,9.572480355,8.617490913
1,1,0,10.36678122,8.922591617
1,1,3,13.43887632,11.18297545
1,1,0,9.66687875,8.289539485
1,1,0,13.04916883,10.78538351
1,1,2,11.91839057,10.65872377
2,1,0,10.81977828,9.102671639
1,1,1,9.432042885,8.157083785
2,2,0,8.24957515,9.084777149
1,1,0,10.46310334,8.900344536
2,1,2,9.555559953,8.398409655
1,1,2,10.37349118,9.385515613
1,2,1,9.61580548,8.612685191
1,1,2,8.281470858,9.402488498
1,1,0,10.54812703,8.408716715
1,1,0,5.703782475,8.330381545
1,1,1,11.83645719,9.894156655
1,1,0,11.35195827,9.01274274
2,1,0,10.71450665,10.34037865
1,1,0,9.380589348,8.719317376
1,1,0,8.087025471,8.597112815
1,1,0,10.36508091,8.607947555
1,1,2,11.15625052,9.652314186
1,1,0,10.89549781,10.23950424
1,1,2,11.84961196,10.55853212
1,1,2,11.1821967,9.317143356
2,1,0,10.61031572,8.322272575
1,4,2,11.22524339,9.732402628
1,1,3,11.8968264,10.48547968
1,1,1,12.30138283,10.59455758
1,1,0,12.97868698,10.47017023
1,1,0,10.52406404,9.233021206
1,1,0,11.11058048,9.186278175
1,1,0,11.25182041,9.193778986
1,1,2,11.15625052,9.546151676
2,1,0,8.808369153,8.302265795
1,1,0,10.1266311,9.688637645
1,2,0,11.69608001,9.492808862
1,1,1,11.00209984,9.321501522
2,1,0,9.905735025,7.97074039
1,1,0,11.60823564,9.124346648
1,4,0,11.72763354,9.955565169
1,1,5,10.19264354,8.783587785
1,1,0,12.74845507,11.16499739
1,1,3,10.727663,8.930229565
1,1,0,9.843737548,8.838261683
1,2,2,10.79957558,9.439326828
1,1,0,11.06663836,9.326344048
1,1,1,11.93295072,10.18449552
1,1,0,9.794007452,9.02617712
1,1,0,9.350102314,9.940831506
1,4,0,12.08390501,9.890528951
1,1,0,11.56885201,10.17183389
1,2,0,11.3819052,9.507700468
1,1,0,6.988413182,8.519450622
1,1,2,11.51292546,9.983661021
1,1,0,11.31734844,10.30024822
1,6,1,8.476371197,8.802905841
2,1,1,12.03978191,9.70850923
